t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13,mx_14
0.58,-0.9840587556864933,0.2738570657141952,-0.4095281338642877,-0.8887178182694165,-0.9911600324389217,-0.9994153475434598,-0.9997497235016655,-0.9980678834875094,-0.957289105365191,-0.5478903059323874,0.09858918628379133,-0.611967866533069,-0.9825249080369668,-0.9994972964851507,-0.9997787216135605
0.59,-0.9826773828276504,0.254909076212093,-0.39380985322525275,-0.8874159321040109,-0.9907792194316313,-0.9993732336721843,-0.9998104956208608,-0.9978818878175115,-0.9547902938156348,-0.5382665570121291,0.07894563728579564,-0.6050428885728384,-0.9820325632161502,-0.9995088976863652,-0.9996992664057108
0.6,-0.9813342344746676,0.23601879005269466,-0.37774267671159045,-0.8861882868294283,-0.9906305307107739,-0.9993675787573755,-0.9997079466835489,-0.9976969884960175,-0.952121418975144,-0.5286353501002545,0.05951040925351291,-0.5985285248626916,-0.9817317010194075,-0.9996791310721515,-0.99983351784477
0.61,-0.980014658358385,0.21733371474854643,-0.36162721315018104,-0.8850436405818554,-0.9903235099322446,-0.9993438878557118,-0.9997212153394287,-0.997512301201854,-0.9493033559814176,-0.5191733146805809,0.040271380274220295,-0.5922396367378762,-0.9813426262804142,-0.9996683395188876,-0.9999183128852238
0.62,-0.9788756850533316,0.1988737596643263,-0.3455569684512487,-0.8840555983752479,-0.9898664309923078,-0.9992795538938185,-0.9997830449532189,-0.9972805534389326,-0.9465117725280718,-0.5099940627680711,0.021338010863918396,-0.5859064550852063,-0.9808436093317251,-0.9995275041421653,-0.999789878815397
0.63,-0.9780563383254685,0.18064714701974682,-0.3294081244704077,-0.8832709513461299,-0.989694178315831,-0.9992550300456392,-0.9996885013454986,-0.997039425226595,-0.9436322256073881,-0.5008871583489969,0.002712163527478241,-0.5797601166924576,-0.980499519127554,-0.9995335035405661,-0.9996973974369379
0.64,-0.9775045567090471,0.16279643615088918,-0.3132590727152531,-0.882536876834221,-0.9895393367470435,-0.9992562085902239,-0.9996866728150409,-0.9968168902457866,-0.9405178751146767,-0.4918616298010143,-0.01569524633139501,-0.5740408748419104,-0.980292133384706,-0.999645880875009,-0.9998177207239867
0.65,-0.9770694103377373,0.1455683096095675,-0.2973912377500769,-0.8818430445726696,-0.9890987039352479,-0.999186098642897,-0.9997462882138597,-0.9965379866603294,-0.9373806019995038,-0.4831298396757688,-0.03383282561663398,-0.568491622336713,-0.9799842189973783,-0.9996510110584436,-0.999915928945855
0.66,-0.9767297496383399,0.12911009971248769,-0.2818863206959269,-0.8814495303077042,-0.9888204149274006,-0.9991313331601129,-0.9996600574737543,-0.9962334535450347,-0.9342657878290495,-0.47459080022623096,-0.051605069324063314,-0.5629197091117496,-0.9796317035888492,-0.9995685974259666,-0.9998020467537847
0.67,-0.9766331039023615,0.11337719038732068,-0.2666341244232362,-0.8813048552133412,-0.9887688355379209,-0.9991488513357538,-0.9996444228264584,-0.995960583459097,-0.9309173111733141,-0.46610268982742326,-0.06907867009601046,-0.5576162857682518,-0.9794446310498226,-0.999550581846359,-0.9996965620750438
0.68,-0.9768885148674982,0.09831692688724747,-0.2517173977692201,-0.8811064545915349,-0.9884739805287923,-0.9990900251464351,-0.9996983866054857,-0.9956299531985209,-0.9274324007795169,-0.4578449974864649,-0.08630835603742548,-0.5527343567048054,-0.9793419689190308,-0.9996073990445898,-0.9998021523128626
0.6900000000000001,-0.9774082365848505,0.0840739970957209,-0.2373920763200313,-0.8810307261198401,-0.9881183574154713,-0.9990044520304745,-0.9996198688710987,-0.9952559098442918,-0.924026226789451,-0.44987473381070836,-0.1031886625049302,-0.5479656375244669,-0.9791470360757425,-0.9996451123966075,-0.999913127362852
0.7000000000000001,-0.9780230915335494,0.07089623747319786,-0.22371719009667138,-0.8813888367399462,-0.9880488939870994,-0.9990239945785103,-0.9995922186144937,-0.9949210119120927,-0.9204784362529216,-0.4420010884548168,-0.11968875658735803,-0.5432121695664021,-0.978960964444631,-0.9996144004636396,-0.9998147875943483
0.71,-0.9787073587513181,0.05886810828387125,-0.21059074518893234,-0.88189229270852,-0.9879342126446656,-0.9989876022314315,-0.9996375425055847,-0.9945321891991306,-0.9166949507555946,-0.4342741375315672,-0.1359117471479263,-0.5388020612100126,-0.9789292257704083,-0.9995567945061062,-0.9996974537052429
0.72,-0.9795958545147311,0.047873481919370124,-0.19810780375917356,-0.8822980213408145,-0.9876300094159783,-0.9988795586742494,-0.9995648363779267,-0.9940822554664029,-0.9129520482708688,-0.4268591378246208,-0.15183383351430876,-0.5347827377937829,-0.9789397810851731,-0.9995675643780964,-0.9997867508603814
0.73,-0.9807709065712995,0.03784900429921682,-0.18650325697573883,-0.8829931340470708,-0.9874845398368444,-0.9988872867218128,-0.9995268648023269,-0.9936740660839907,-0.9091924000844304,-0.4196331544297551,-0.16735200737505898,-0.53082438926598,-0.9788783176910456,-0.9996498848792043,-0.9999084488385086
0.74,-0.9821202100109696,0.02894883262876637,-0.17580042035973728,-0.8841139918722296,-0.9874625233937587,-0.998875847813589,-0.9995614125729625,-0.9932195892595692,-0.9051777577226031,-0.4125070724461881,-0.18252190193630924,-0.5269408001874583,-0.978861676169832,-0.9996573936776111,-0.9998272531857791
0.75,-0.98346566802991,0.021377832377132363,-0.16589247301224191,-0.8852285958131952,-0.9873086156954058,-0.9987586507358303,-0.9994919781729219,-0.9926870360312848,-0.9010975512943991,-0.4056475346164056,-0.19740879442726514,-0.5234591171847303,-0.9789752316723783,-0.9995515437247116,-0.999700558759317
0.76,-0.9847829573566931,0.015145915218497962,-0.1568887840690044,-0.8863258910624284,-0.9871521296794232,-0.9987461099580889,-0.9994447778055281,-0.9921943531385077,-0.8970823615392534,-0.3990616191657697,-0.21192416512613968,-0.5203113674213805,-0.9791021218949144,-0.9995325331605635,-0.999771995467132
0.77,-0.9862028935238473,0.010103798826277216,-0.14900709155852201,-0.8878198293735596,-0.9871239553797941,-0.9987547179257232,-0.999466962337665,-0.991666312463302,-0.892882527044208,-0.3925929850069461,-0.22604022635336724,-0.5171916740072678,-0.9791809719506727,-0.9996635725997599,-0.9999015170773207
0.78,-0.9877915328377084,0.006196950307615941,-0.14222928625722764,-0.8895984494975006,-0.9870994699344269,-0.9986410459957189,-0.9993978497790186,-0.9910443974719215,-0.8885119116327033,-0.38631479604276153,-0.23984459255214072,-0.5142233380214697,-0.9793218330389016,-0.9996911065675743,-0.9998388396419546
