{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.31326810687619666 + 0.*I, 0.023858739335391736 + 0.*I, 0.015421629570999686 + 0.*I, 0.2556061189938008 + 0.*I, 0.04602898017600499 + 0.*I, 0.0030834988093975117 + 0.*I, 0.0001099149447902903 + 0.*I, 2.446450020343605*^-6 + 0.*I, 3.691498218216794*^-8 + 0.*I, 1.0008216477785938*^-8 + 0.*I, 1.5609220582746275*^-7 + 0.*I, 1.051743003799288*^-6 + 0.*I, 1.1286755974282414*^-6 + 0.*I, 3.25574338599921*^-6 + 0.*I, 5.993253893166184*^-7 + 0.*I, 2.881693994538637*^-7 + 0.*I, 2.0338197792568735*^-8 + 0.*I, 5.335953900953427*^-10 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I}
{0.31691014307739795 + 0.*I, 0.03902954676120452 + 0.*I, 0.03034600823519362 + 0.*I, 0.25678181593340454 + 0.*I, 0.04800347106839187 + 0.*I, 0.003316756081583883 + 0.*I, 0.00012172965278001158 + 0.*I, 2.787575614782156*^-6 + 0.*I, 4.3259218429625435*^-8 + 0.*I, 1.1357603746375846*^-8 + 0.*I, 1.7226420290228364*^-7 + 0.*I, 1.1216775952505031*^-6 + 0.*I, 1.113080383419174*^-6 + 0.*I, 3.340588805578193*^-6 + 0.*I, 5.908753930583543*^-7 + 0.*I, 3.072704091167111*^-7 + 0.*I, 2.243880636854101*^-8 + 0.*I, 6.071809721674981*^-10 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 2.020605904817785*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I}
{0.32038865349539597 + 0.*I, 0.05384860922081902 + 0.*I, 0.04492422049140466 + 0.*I, 0.257746905341616 + 0.*I, 0.050016237618799586 + 0.*I, 0.003563295270203604 + 0.*I, 0.00013460456520508757 + 0.*I, 3.1702262148769478*^-6 + 0.*I, 5.057980700939879*^-8 + 0.*I, 1.2862000353663918*^-8 + 0.*I, 1.8980259586243164*^-7 + 0.*I, 1.1945577860217327*^-6 + 0.*I, 1.0921862081403333*^-6 + 0.*I, 3.4227892076188486*^-6 + 0.*I, 5.796006119496155*^-7 + 0.*I, 3.271700022011715*^-7 + 0.*I, 2.471580717866573*^-8 + 0.*I, 6.890044090823721*^-10 + 0.*I, 3.5971225997855076*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.020605904817785*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I}
{0.3236993371839914 + 0.*I, 0.06830451881161272 + 0.*I, 0.05914578992238795 + 0.*I, 0.2584987373835946 + 0.*I, 0.05206600889260393 + 0.*I, 0.0038235875490011395 + 0.*I, 0.00014861535739818524 + 0.*I, 3.598719389152905*^-6 + 0.*I, 5.900879784803693*^-8 + 0.*I, 1.4536793990771457*^-8 + 0.*I, 2.0879500350901028*^-7 + 0.*I, 1.2703912144473863*^-6 + 0.*I, 1.0657101867650454*^-6 + 0.*I, 3.5020361943693956*^-6 + 0.*I, 5.653512102909987*^-7 + 0.*I, 3.4786959979271614*^-7 + 0.*I, 2.7181190631608843*^-8 + 0.*I, 7.809974889028127*^-10 + 0.*I, 4.596323321948148*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
{0.32683806439499646 + 0.*I, 0.08238630185299911 + 0.*I, 0.07300070436999652 + 0.*I, 0.2590349449880014 + 0.*I, 0.05415142670279761 + 0.*I, 0.00409810555079826 + 0.*I, 0.0001638415922045056 + 0.*I, 4.077745807684607*^-6 + 0.*I, 6.869540492004945*^-8 + 0.*I, 1.63969948729914*^-8 + 0.*I, 2.2933119847579067*^-7 + 0.*I, 1.3491749939475994*^-6 + 0.*I, 1.0333704114628974*^-6 + 0.*I, 3.5780209906022264*^-6 + 0.*I, 5.479771969518765*^-7 + 0.*I, 3.6936778080587374*^-7 + 0.*I, 2.984559266394627*^-8 + 0.*I, 8.834044606942372*^-10 + 0.*I, 5.795364188543318*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
{0.3298008806614128 + 0.*I, 0.09608342891820332 + 0.*I, 0.08647942513480002 + 0.*I, 0.25935344705818597 + 0.*I, 0.05627104631260593 + 0.*I, 0.0043873225633817015 + 0.*I, 0.00018036681599387097 + 0.*I, 4.612390580582826*^-6 + 0.*I, 7.980540672747338*^-8 + 0.*I, 1.8459589412600508*^-8 + 0.*I, 2.5150461713252525*^-7 + 0.*I, 1.430898399767955*^-6 + 0.*I, 9.948889934108252*^-7 + 0.*I, 3.650431801283105*^-6 + 0.*I, 5.273316006082496*^-7 + 0.*I, 3.916603930065321*^-7 + 0.*I, 3.2721203524488374*^-8 + 0.*I, 9.972023207183158*^-10 + 0.*I, 7.194245199571015*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
{0.33258401067299825 + 0.*I, 0.10938582432800105 + 0.*I, 0.09957289555859727 + 0.*I, 0.25945245128320416 + 0.*I, 0.05842333729839666 + 0.*I, 0.00469171170360827 + 0.*I, 0.00019827865980204254 + 0.*I, 5.208160414049701*^-6 + 0.*I, 9.252341115484343*^-8 + 0.*I, 2.074220795122983*^-8 + 0.*I, 2.754126038340132*^-7 + 0.*I, 1.5155409816003385*^-6 + 0.*I, 9.499913966593*^-7 + 0.*I, 3.7189550106120355*^-6 + 0.*I, 5.032688044082079*^-7 + 0.*I, 4.147418186661867*^-7 + 0.*I, 3.582079077801837*^-8 + 0.*I, 1.1239897901305085*^-9 + 0.*I, 8.593126210598712*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I}
{0.3351838619489956 + 0.*I, 0.12228387509600759 + 0.*I, 0.11227254898940055 + 0.*I, 0.259330456538609 + 0.*I, 0.06060668456879803 + 0.*I, 0.005011745060801154 + 0.*I, 0.0002176689346100602 + 0.*I, 5.8710107886383875*^-6 + 0.*I, 1.0705560882229295*^-7 + 0.*I, 2.3263613257995533*^-8 + 0.*I, 3.0115501203908934*^-7 + 0.*I, 1.603071009270707*^-6 + 0.*I, 8.984079924445609*^-7 + 0.*I, 3.7832786015101765*^-6 + 0.*I, 4.7564641114661304*^-7 + 0.*I, 4.386021990043788*^-7 + 0.*I, 3.9156788922412034*^-8 + 0.*I, 1.2643885938246058*^-9 + 0.*I, 1.0214051826551442*^-11 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I}
{0.33759702829658794 + 0.*I, 0.13476843931119475 + 0.*I, 0.1245703161156131 + 0.*I, 0.25898625487799093 + 0.*I, 0.06281938954240118 + 0.*I, 0.005347892820806167 + 0.*I, 0.00023863372220489515 + 0.*I, 6.607375002687377*^-6 + 0.*I, 1.2362999513015896*^-7 + 0.*I, 2.6043411871512493*^-8 + 0.*I, 3.288349814667413*^-7 + 0.*I, 1.6934470048468602*^-6 + 0.*I, 8.398740147796957*^-7 + 0.*I, 3.843089602106887*^-6 + 0.*I, 4.443239998153104*^-7 + 0.*I, 4.6322961022582376*^-7 + 0.*I, 4.274220977151799*^-8 + 0.*I, 1.4195977726672029*^-9 + 0.*I, 1.1990408665951692*^-11 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I}
{0.3398202930597894 + 0.*I, 0.1468308539559926 + 0.*I, 0.1364586316642047 + 0.*I, 0.2584189331124032 + 0.*I, 0.06505967147658609 + 0.*I, 0.005700622360804709 + 0.*I, 0.0002612734621987301 + 0.*I, 7.424191794669356*^-6 + 0.*I, 1.4250041147079173*^-7 + 0.*I, 2.9103008891695484*^-8 + 0.*I, 3.585586050292022*^-7 + 0.*I, 1.786615788645918*^-6 + 0.*I, 7.741324026255826*^-7 + 0.*I, 3.898077816089086*^-6 + 0.*I, 4.091658123428488*^-7 + 0.*I, 4.886089977063079*^-7 + 0.*I, 4.65907978863811*^-8 + 0.*I, 1.591415887958192*^-9 + 0.*I, 1.3988810110276972*^-11 + 0.*I, 2.4202861936828413*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I}
{0.34185063214799977 + 0.*I, 0.15846294215018378 + 0.*I, 0.14793044045779968 + 0.*I, 0.25762787397578535 + 0.*I, 0.06732566895539804 + 0.*I, 0.006070397324409171 + 0.*I, 0.00028569303700543003 + 0.*I, 8.328935408030704*^-6 + 0.*I, 1.6394758883819804*^-7 + 0.*I, 3.2465208299470305*^-8 + 0.*I, 3.904357948059101*^-7 + 0.*I, 1.8825133896172021*^-6 + 0.*I, 7.009334002106017*^-7 + 0.*I, 3.9479344016157825*^-6 + 0.*I, 3.700399986428238*^-7 + 0.*I, 5.147219983570039*^-7 + 0.*I, 5.0717008370781975*^-8 + 0.*I, 1.7813972519320487*^-9 + 0.*I, 1.6409096303959814*^-11 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
{0.34368521684620124 + 0.*I, 0.16965701981579429 + 0.*I, 0.15897920282179623 + 0.*I, 0.2566127568752075 + 0.*I, 0.06961544152959132 + 0.*I, 0.006457676678017777 + 0.*I, 0.0003120018500002431 + 0.*I, 9.32965120714613*^-6 + 0.*I, 1.8828221204358897*^-7 + 0.*I, 3.615201471518503*^-8 + 0.*I, 4.2457759530378786*^-7 + 0.*I, 1.9810621809668305*^-6 + 0.*I, 6.200348012797008*^-7 + 0.*I, 3.992355401827297*^-6 + 0.*I, 3.268181947291282*^-7 + 0.*I, 5.415465853531033*^-7 + 0.*I, 5.5133808629648235*^-8 + 0.*I, 1.990585474231921*^-9 + 0.*I, 1.8984813721090177*^-11 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I}
{0.34532141640339914 + 0.*I, 0.18040590175139037 + 0.*I, 0.16959889934420325 + 0.*I, 0.2553735582242034 + 0.*I, 0.07192697150399942 + 0.*I, 0.0068629137404130364 + 0.*I, 0.0003403138967961184 + 0.*I, 0.000010434982611329247 + 0.*I, 2.1584720677481073*^-7 + 0.*I, 4.01893851531554*^-8 + 0.*I, 4.610996029441594*^-7 + 0.*I, 2.082173589101899*^-6 + 0.*I, 5.312051909456272*^-7 + 0.*I, 4.031039613217047*^-6 + 0.*I, 2.7937918645193355*^-7 + 0.*I, 5.690584004014454*^-7 + 0.*I, 5.985698603439006*^-8 + 0.*I, 2.221201000907058*^-9 + 0.*I, 2.1804780203638078*^-11 + 0.*I, 2.797762022055395*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I}
{0.3467568003961974 + 0.*I, 0.19070290711959983 + 0.*I, 0.17978403497378448 + 0.*I, 0.2539105513637896 + 0.*I, 0.0742581658788044 + 0.*I, 0.007286555202612456 + 0.*I, 0.0003707478368086825 + 0.*I, 0.000011654210196887506 + 0.*I, 2.4702080381189267*^-7 + 0.*I, 4.4601611293160204*^-8 + 0.*I, 5.00118590984755*^-7 + 0.*I, 2.18574540689076*^-6 + 0.*I, 4.3422319073727067*^-7 + 0.*I, 4.063692404798758*^-6 + 0.*I, 2.2760520135278742*^-7 + 0.*I, 5.972280003874176*^-7 + 0.*I, 6.490099568878804*^-8 + 0.*I, 2.474997984336369*^-9 + 0.*I, 2.5401902803423585*^-11 + 0.*I, 2.797762022055395*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
{0.34798914086580096 + 0.*I, 0.2005418643370005 + 0.*I, 0.18952964246399248 + 0.*I, 0.2522243060663954 + 0.*I, 0.07660685843440262 + 0.*I, 0.007729040124782038 + 0.*I, 0.0004034270529862383 + 0.*I, 0.000012997283604931908 + 0.*I, 2.8222000292288385*^-7 + 0.*I, 4.941620446174966*^-8 + 0.*I, 5.417543968988525*^-7 + 0.*I, 2.2916618158674847*^-6 + 0.*I, 3.288783911870042*^-7 + 0.*I, 4.090025407244013*^-6 + 0.*I, 1.7138639396563351*^-7 + 0.*I, 6.260233886834499*^-7 + 0.*I, 7.028100323935861*^-8 + 0.*I, 2.7533975099913736*^-9 + 0.*I, 2.9620750296999176*^-11 + 0.*I, 2.997602166487923*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
{0.349016414227199 + 0.*I, 0.2099171153645996 + 0.*I, 0.19883128515678639 + 0.*I, 0.2503156876274115 + 0.*I, 0.07897081196199808 + 0.*I, 0.008190798920604259 + 0.*I, 0.0004384797088086146 + 0.*I, 0.000014474859799662456 + 0.*I, 3.2190321519465215*^-7 + 0.*I, 5.4659987647198705*^-8 + 0.*I, 5.861279905872152*^-7 + 0.*I, 2.3997934084363237*^-6 + 0.*I, 2.1497319480090482*^-7 + 0.*I, 4.109756801540244*^-6 + 0.*I, 1.1061840332615704*^-7 + 0.*I, 6.554083942234002*^-7 + 0.*I, 7.601221874153909*^-8 + 0.*I, 3.058597819460829*^-9 + 0.*I, 3.3595348725157243*^-11 + 0.*I, 3.1974423109204512*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I}
{0.3498368029476007 + 0.*I, 0.21882351939681577 + 0.*I, 0.20768505910460092 + 0.*I, 0.24818585554460262 + 0.*I, 0.08134772063339568 + 0.*I, 0.008672252325814258 + 0.*I, 0.0004760387966040725 + 0.*I, 0.000016098338218029085 + 0.*I, 3.6657341606627375*^-7 + 0.*I, 6.036280364440927*^-8 + 0.*I, 6.333645830025604*^-7 + 0.*I, 2.5099974099163096*^-6 + 0.*I, 9.232439257544911*^-8 + 0.*I, 4.122612984325258*^-6 + 0.*I, 4.520479546243906*^-8 + 0.*I, 6.853437817255781*^-7 + 0.*I, 8.211078483810753*^-8 + 0.*I, 3.3929969944779263*^-9 + 0.*I, 3.8791192480402976*^-11 + 0.*I, 3.1974423109204512*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
{0.35044869699560893 + 0.*I, 0.22725645594638966 + 0.*I, 0.21608759452760307 + 0.*I, 0.2458362617929977 + 0.*I, 0.08373521251201499 + 0.*I, 0.00917381035978604 + 0.*I, 0.0005162421824023156 + 0.*I, 0.000017879902780570948 + 0.*I, 4.1678380746645876*^-7 + 0.*I, 6.655280770928584*^-8 + 0.*I, 6.835886079414877*^-7 + 0.*I, 2.6221158133665767*^-6 + 0.*I, 3.923941171990464*^-8 + 0.*I, 4.128331010377906*^-6 + 0.*I, 2.4944002419147182*^-8 + 0.*I, 7.157850090422358*^-7 + 0.*I, 8.859200040234327*^-8 + 0.*I, 3.758393596342558*^-9 + 0.*I, 4.4009240696141205*^-11 + 0.*I, 3.8191672047105385*^-12 + 0.*I, 2.4202861936828413*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I}
{0.35085069505820243 + 0.*I, 0.2352118273232007 + 0.*I, 0.22403605661938109 + 0.*I, 0.24326864868560175 + 0.*I, 0.08613085219619789 + 0.*I, 0.009695871269199687 + 0.*I, 0.00055923263679869 + 0.*I, 0.000019832557796028997 + 0.*I, 4.7313861717412925*^-7 + 0.*I, 7.32617966292537*^-8 + 0.*I, 7.369280075053553*^-7 + 0.*I, 2.73597700051198*^-6 + 0.*I, 1.7987100697780536*^-7 + 0.*I, 4.126655994696193*^-6 + 0.*I, 9.990779314961173*^-8 + 0.*I, 7.466852025572735*^-7 + 0.*I, 9.547240775731325*^-8 + 0.*I, 4.157807431681704*^-9 + 0.*I, 5.0204285173549585*^-11 + 0.*I, 3.796962744218035*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 2.020605904817785*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I}
{0.3510416055235943 + 0.*I, 0.242686060509012 + 0.*I, 0.2315281456826135 + 0.*I, 0.2404850463433972 + 0.*I, 0.08853214359578755 + 0.*I, 0.01023882047039848 + 0.*I, 0.0006051578669952208 + 0.*I, 0.000021970171393270732 + 0.*I, 5.363002042457765*^-7 + 0.*I, 8.051999067504313*^-8 + 0.*I, 7.935108126133629*^-7 + 0.*I, 2.8513927885498447*^-6 + 0.*I, 3.297097928012249*^-7 + 0.*I, 4.117345797638451*^-6 + 0.*I, 1.7975958499505398*^-7 + 0.*I, 7.779919819483894*^-7 + 0.*I, 1.0276799411457206*^-7 + 0.*I, 4.5936143777680635*^-9 + 0.*I, 5.7220894689180575*^-11 + 0.*I, 4.196643033083092*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I}
{0.35102044723480663 + 0.*I, 0.24967610842339116 + 0.*I, 0.23856209661761163 + 0.*I, 0.23748776975820451 + 0.*I, 0.0909365328366052 + 0.*I, 0.010803029481798456 + 0.*I, 0.0006541705322105074 + 0.*I, 0.000024307516799382263 + 0.*I, 6.069924118889958*^-7 + 0.*I, 8.835978615451268*^-8 + 0.*I, 8.534666084969446*^-7 + 0.*I, 2.9681615831833597*^-6 + 0.*I, 4.888762061838748*^-7 + 0.*I, 4.100169803678001*^-6 + 0.*I, 2.645617946939183*^-7 + 0.*I, 8.096495918152868*^-7 + 0.*I, 1.1049519077488414*^-7 + 0.*I, 5.068190311874333*^-9 + 0.*I, 6.499245586155666*^-11 + 0.*I, 4.418687638008124*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I}
{0.35078645000719005 + 0.*I, 0.2561794505876014 + 0.*I, 0.2451366777517894 + 0.*I, 0.2342794154687855 + 0.*I, 0.09334141128440888 + 0.*I, 0.011388854850391539 + 0.*I, 0.0007064282564028802 + 0.*I, 0.000026860314794596725 + 0.*I, 6.860054080348733*^-7 + 0.*I, 9.681280221940369*^-8 + 0.*I, 9.169254022722841*^-7 + 0.*I, 3.0860656030640143*^-6 + 0.*I, 6.574735866848869*^-7 + 0.*I, 4.0749107865778456*^-6 + 0.*I, 3.543680016093731*^-7 + 0.*I, 8.415982133413992*^-7 + 0.*I, 1.1867020699440901*^-7 + 0.*I, 5.584799289692911*^-9 + 0.*I, 7.360778653264789*^-11 + 0.*I, 4.796163466380677*^-12 + 0.*I, 2.020605904817785*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I}
{0.35033905491499434 + 0.*I, 0.26219409318319903 + 0.*I, 0.251251189024404 + 0.*I, 0.23086285784641447 + 0.*I, 0.09574411869399668 + 0.*I, 0.011996637078204309 + 0.*I, 0.0007620936294028269 + 0.*I, 0.00002964527781035287 + 0.*I, 7.741999930033217*^-7 + 0.*I, 1.0591201249354754*^-7 + 0.*I, 9.840180004161425*^-7 + 0.*I, 3.204871190654046*^-6 + 0.*I, 8.355860003916861*^-7 + 0.*I, 4.041364998208508*^-6 + 0.*I, 4.492214156215369*^-7 + 0.*I, 8.737736090225213*^-7 + 0.*I, 1.273096073006741*^-7 + 0.*I, 6.1461946643248674*^-9 + 0.*I, 8.339995360984176*^-11 + 0.*I, 5.195843755245733*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
