{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.028326858122817992 + 0.*I, 0.8012839587058007 + 0.*I, 0.5492167545132043 + 0.*I, 0.46426818412339815 + 0.*I, 0.44751717309878813 + 0.*I, 0.20037515860478194 + 0.*I, 0.036418615816002926 + 0.*I, 0.00348476964600053 + 0.*I, 0.00020447945221491182 + 0.*I, 8.096423997905333*^-6 + 0.*I, 2.3065960252921516*^-7 + 0.*I, 4.803801800790097*^-9 + 0.*I, 7.698286452750837*^-11 + 0.*I, 1.5920598173124747*^-10 + 0.*I, 1.6040502259784264*^-10 + 0.*I}
{0.028326858122817992 + 0.*I, 0.8012839587058007 + 0.*I, 0.5492167545132043 + 0.*I, 0.46426818412339815 + 0.*I, 0.44751717309878813 + 0.*I, 0.20037515860478194 + 0.*I, 0.036418615816002926 + 0.*I, 0.00348476964600053 + 0.*I, 0.00020447945221491182 + 0.*I, 8.096423997905333*^-6 + 0.*I, 2.3065960252921516*^-7 + 0.*I, 4.803801800790097*^-9 + 0.*I, 7.698286452750837*^-11 + 0.*I, 1.5920598173124747*^-10 + 0.*I, 1.6040502259784264*^-10 + 0.*I}
{0.028326858122817992 + 0.*I, 0.8012839587058007 + 0.*I, 0.5492167545132043 + 0.*I, 0.46426818412339815 + 0.*I, 0.44751717309878813 + 0.*I, 0.20037515860478194 + 0.*I, 0.036418615816002926 + 0.*I, 0.00348476964600053 + 0.*I, 0.00020447945221491182 + 0.*I, 8.096423997905333*^-6 + 0.*I, 2.3065960252921516*^-7 + 0.*I, 4.803801800790097*^-9 + 0.*I, 7.698286452750837*^-11 + 0.*I, 1.5920598173124747*^-10 + 0.*I, 1.6040502259784264*^-10 + 0.*I}
{0.02938708325399553 + 0.*I, 0.7994272396603997 + 0.*I, 0.5420637257521843 + 0.*I, 0.4645631446478005 + 0.*I, 0.4464015572156033 + 0.*I, 0.20430841066760855 + 0.*I, 0.03790165450998639 + 0.*I, 0.0036976644479880254 + 0.*I, 0.0002211036260080235 + 0.*I, 8.918787619549564*^-6 + 0.*I, 2.588199876640829*^-7 + 0.*I, 5.510591982726965*^-9 + 0.*I, 6.481482017761665*^-11 + 0.*I, 1.6058265828178267*^-10 + 0.*I, 1.6180390360887031*^-10 + 0.*I}
{0.02938708325399553 + 0.*I, 0.7994272396603997 + 0.*I, 0.5420637257521843 + 0.*I, 0.4645631446478005 + 0.*I, 0.4464015572156033 + 0.*I, 0.20430841066760855 + 0.*I, 0.03790165450998639 + 0.*I, 0.0036976644479880254 + 0.*I, 0.0002211036260080235 + 0.*I, 8.918787619549564*^-6 + 0.*I, 2.588199876640829*^-7 + 0.*I, 5.510591982726965*^-9 + 0.*I, 6.481482017761665*^-11 + 0.*I, 1.6058265828178267*^-10 + 0.*I, 1.6180390360887031*^-10 + 0.*I}
{0.02938708325399553 + 0.*I, 0.7994272396603997 + 0.*I, 0.5420637257521843 + 0.*I, 0.4645631446478005 + 0.*I, 0.4464015572156033 + 0.*I, 0.20430841066760855 + 0.*I, 0.03790165450998639 + 0.*I, 0.0036976644479880254 + 0.*I, 0.0002211036260080235 + 0.*I, 8.918787619549564*^-6 + 0.*I, 2.588199876640829*^-7 + 0.*I, 5.510591982726965*^-9 + 0.*I, 6.481482017761665*^-11 + 0.*I, 1.6058265828178267*^-10 + 0.*I, 1.6180390360887031*^-10 + 0.*I}
{0.02938708325399553 + 0.*I, 0.7994272396603997 + 0.*I, 0.5420637257521843 + 0.*I, 0.4645631446478005 + 0.*I, 0.4464015572156033 + 0.*I, 0.20430841066760855 + 0.*I, 0.03790165450998639 + 0.*I, 0.0036976644479880254 + 0.*I, 0.0002211036260080235 + 0.*I, 8.918787619549564*^-6 + 0.*I, 2.588199876640829*^-7 + 0.*I, 5.510591982726965*^-9 + 0.*I, 6.481482017761665*^-11 + 0.*I, 1.6058265828178267*^-10 + 0.*I, 1.6180390360887031*^-10 + 0.*I}
{0.02938708325399553 + 0.*I, 0.7994272396603997 + 0.*I, 0.5420637257521843 + 0.*I, 0.4645631446478005 + 0.*I, 0.4464015572156033 + 0.*I, 0.20430841066760855 + 0.*I, 0.03790165450998639 + 0.*I, 0.0036976644479880254 + 0.*I, 0.0002211036260080235 + 0.*I, 8.918787619549564*^-6 + 0.*I, 2.588199876640829*^-7 + 0.*I, 5.510591982726965*^-9 + 0.*I, 6.481482017761665*^-11 + 0.*I, 1.6058265828178267*^-10 + 0.*I, 1.6180390360887031*^-10 + 0.*I}
{0.02938708325399553 + 0.*I, 0.7994272396603997 + 0.*I, 0.5420637257521843 + 0.*I, 0.4645631446478005 + 0.*I, 0.4464015572156033 + 0.*I, 0.20430841066760855 + 0.*I, 0.03790165450998639 + 0.*I, 0.0036976644479880254 + 0.*I, 0.0002211036260080235 + 0.*I, 8.918787619549564*^-6 + 0.*I, 2.588199876640829*^-7 + 0.*I, 5.510591982726965*^-9 + 0.*I, 6.481482017761665*^-11 + 0.*I, 1.6058265828178267*^-10 + 0.*I, 1.6180390360887031*^-10 + 0.*I}
{0.02938708325399553 + 0.*I, 0.7994272396603997 + 0.*I, 0.5420637257521843 + 0.*I, 0.4645631446478005 + 0.*I, 0.4464015572156033 + 0.*I, 0.20430841066760855 + 0.*I, 0.03790165450998639 + 0.*I, 0.0036976644479880254 + 0.*I, 0.0002211036260080235 + 0.*I, 8.918787619549564*^-6 + 0.*I, 2.588199876640829*^-7 + 0.*I, 5.510591982726965*^-9 + 0.*I, 6.481482017761665*^-11 + 0.*I, 1.6058265828178267*^-10 + 0.*I, 1.6180390360887031*^-10 + 0.*I}
{0.02938708325399553 + 0.*I, 0.7994272396603997 + 0.*I, 0.5420637257521843 + 0.*I, 0.4645631446478005 + 0.*I, 0.4464015572156033 + 0.*I, 0.20430841066760855 + 0.*I, 0.03790165450998639 + 0.*I, 0.0036976644479880254 + 0.*I, 0.0002211036260080235 + 0.*I, 8.918787619549564*^-6 + 0.*I, 2.588199876640829*^-7 + 0.*I, 5.510591982726965*^-9 + 0.*I, 6.481482017761665*^-11 + 0.*I, 1.6058265828178267*^-10 + 0.*I, 1.6180390360887031*^-10 + 0.*I}
{0.02938708325399553 + 0.*I, 0.7994272396603997 + 0.*I, 0.5420637257521843 + 0.*I, 0.4645631446478005 + 0.*I, 0.4464015572156033 + 0.*I, 0.20430841066760855 + 0.*I, 0.03790165450998639 + 0.*I, 0.0036976644479880254 + 0.*I, 0.0002211036260080235 + 0.*I, 8.918787619549564*^-6 + 0.*I, 2.588199876640829*^-7 + 0.*I, 5.510591982726965*^-9 + 0.*I, 6.481482017761665*^-11 + 0.*I, 1.6058265828178267*^-10 + 0.*I, 1.6180390360887031*^-10 + 0.*I}
{0.02938708325399553 + 0.*I, 0.7994272396603997 + 0.*I, 0.5420637257521843 + 0.*I, 0.4645631446478005 + 0.*I, 0.4464015572156033 + 0.*I, 0.20430841066760855 + 0.*I, 0.03790165450998639 + 0.*I, 0.0036976644479880254 + 0.*I, 0.0002211036260080235 + 0.*I, 8.918787619549564*^-6 + 0.*I, 2.588199876640829*^-7 + 0.*I, 5.510591982726965*^-9 + 0.*I, 6.481482017761665*^-11 + 0.*I, 1.6058265828178267*^-10 + 0.*I, 1.6180390360887031*^-10 + 0.*I}
{0.030520907264408596 + 0.*I, 0.7976046683680127 + 0.*I, 0.5348513960676149 + 0.*I, 0.46482348383319333 + 0.*I, 0.4452370631804038 + 0.*I, 0.20822526662900298 + 0.*I, 0.03942358457378337 + 0.*I, 0.003920935566603667 + 0.*I, 0.0002388854992041445 + 0.*I, 9.815268597890283*^-6 + 0.*I, 2.900949924722341*^-7 + 0.*I, 6.310196809522495*^-9 + 0.*I, 5.040412531798211*^-11 + 0.*I, 1.616040634644378*^-10 + 0.*I, 1.6340262476433057*^-10 + 0.*I}
{0.030520907264408596 + 0.*I, 0.7976046683680127 + 0.*I, 0.5348513960676149 + 0.*I, 0.46482348383319333 + 0.*I, 0.4452370631804038 + 0.*I, 0.20822526662900298 + 0.*I, 0.03942358457378337 + 0.*I, 0.003920935566603667 + 0.*I, 0.0002388854992041445 + 0.*I, 9.815268597890283*^-6 + 0.*I, 2.900949924722341*^-7 + 0.*I, 6.310196809522495*^-9 + 0.*I, 5.040412531798211*^-11 + 0.*I, 1.616040634644378*^-10 + 0.*I, 1.6340262476433057*^-10 + 0.*I}
{0.030520907264408596 + 0.*I, 0.7976046683680127 + 0.*I, 0.5348513960676149 + 0.*I, 0.46482348383319333 + 0.*I, 0.4452370631804038 + 0.*I, 0.20822526662900298 + 0.*I, 0.03942358457378337 + 0.*I, 0.003920935566603667 + 0.*I, 0.0002388854992041445 + 0.*I, 9.815268597890283*^-6 + 0.*I, 2.900949924722341*^-7 + 0.*I, 6.310196809522495*^-9 + 0.*I, 5.040412531798211*^-11 + 0.*I, 1.616040634644378*^-10 + 0.*I, 1.6340262476433057*^-10 + 0.*I}
{0.030520907264408596 + 0.*I, 0.7976046683680127 + 0.*I, 0.5348513960676149 + 0.*I, 0.46482348383319333 + 0.*I, 0.4452370631804038 + 0.*I, 0.20822526662900298 + 0.*I, 0.03942358457378337 + 0.*I, 0.003920935566603667 + 0.*I, 0.0002388854992041445 + 0.*I, 9.815268597890283*^-6 + 0.*I, 2.900949924722341*^-7 + 0.*I, 6.310196809522495*^-9 + 0.*I, 5.040412531798211*^-11 + 0.*I, 1.616040634644378*^-10 + 0.*I, 1.6340262476433057*^-10 + 0.*I}
{0.030520907264408596 + 0.*I, 0.7976046683680127 + 0.*I, 0.5348513960676149 + 0.*I, 0.46482348383319333 + 0.*I, 0.4452370631804038 + 0.*I, 0.20822526662900298 + 0.*I, 0.03942358457378337 + 0.*I, 0.003920935566603667 + 0.*I, 0.0002388854992041445 + 0.*I, 9.815268597890283*^-6 + 0.*I, 2.900949924722341*^-7 + 0.*I, 6.310196809522495*^-9 + 0.*I, 5.040412531798211*^-11 + 0.*I, 1.616040634644378*^-10 + 0.*I, 1.6340262476433057*^-10 + 0.*I}
{0.030520907264408596 + 0.*I, 0.7976046683680127 + 0.*I, 0.5348513960676149 + 0.*I, 0.46482348383319333 + 0.*I, 0.4452370631804038 + 0.*I, 0.20822526662900298 + 0.*I, 0.03942358457378337 + 0.*I, 0.003920935566603667 + 0.*I, 0.0002388854992041445 + 0.*I, 9.815268597890283*^-6 + 0.*I, 2.900949924722341*^-7 + 0.*I, 6.310196809522495*^-9 + 0.*I, 5.040412531798211*^-11 + 0.*I, 1.616040634644378*^-10 + 0.*I, 1.6340262476433057*^-10 + 0.*I}
{0.030520907264408596 + 0.*I, 0.7976046683680127 + 0.*I, 0.5348513960676149 + 0.*I, 0.46482348383319333 + 0.*I, 0.4452370631804038 + 0.*I, 0.20822526662900298 + 0.*I, 0.03942358457378337 + 0.*I, 0.003920935566603667 + 0.*I, 0.0002388854992041445 + 0.*I, 9.815268597890283*^-6 + 0.*I, 2.900949924722341*^-7 + 0.*I, 6.310196809522495*^-9 + 0.*I, 5.040412531798211*^-11 + 0.*I, 1.616040634644378*^-10 + 0.*I, 1.6340262476433057*^-10 + 0.*I}
{0.030520907264408596 + 0.*I, 0.7976046683680127 + 0.*I, 0.5348513960676149 + 0.*I, 0.46482348383319333 + 0.*I, 0.4452370631804038 + 0.*I, 0.20822526662900298 + 0.*I, 0.03942358457378337 + 0.*I, 0.003920935566603667 + 0.*I, 0.0002388854992041445 + 0.*I, 9.815268597890283*^-6 + 0.*I, 2.900949924722341*^-7 + 0.*I, 6.310196809522495*^-9 + 0.*I, 5.040412531798211*^-11 + 0.*I, 1.616040634644378*^-10 + 0.*I, 1.6340262476433057*^-10 + 0.*I}
{0.030520907264408596 + 0.*I, 0.7976046683680127 + 0.*I, 0.5348513960676149 + 0.*I, 0.46482348383319333 + 0.*I, 0.4452370631804038 + 0.*I, 0.20822526662900298 + 0.*I, 0.03942358457378337 + 0.*I, 0.003920935566603667 + 0.*I, 0.0002388854992041445 + 0.*I, 9.815268597890283*^-6 + 0.*I, 2.900949924722341*^-7 + 0.*I, 6.310196809522495*^-9 + 0.*I, 5.040412531798211*^-11 + 0.*I, 1.616040634644378*^-10 + 0.*I, 1.6340262476433057*^-10 + 0.*I}
{0.030520907264408596 + 0.*I, 0.7976046683680127 + 0.*I, 0.5348513960676149 + 0.*I, 0.46482348383319333 + 0.*I, 0.4452370631804038 + 0.*I, 0.20822526662900298 + 0.*I, 0.03942358457378337 + 0.*I, 0.003920935566603667 + 0.*I, 0.0002388854992041445 + 0.*I, 9.815268597890283*^-6 + 0.*I, 2.900949924722341*^-7 + 0.*I, 6.310196809522495*^-9 + 0.*I, 5.040412531798211*^-11 + 0.*I, 1.616040634644378*^-10 + 0.*I, 1.6340262476433057*^-10 + 0.*I}
{0.03174246176220752 + 0.*I, 0.7958114671850093 + 0.*I, 0.5275601852113843 + 0.*I, 0.46507008086759954 + 0.*I, 0.44404665095121315 + 0.*I, 0.21212373491259484 + 0.*I, 0.04098455618160024 + 0.*I, 0.004154942061407319 + 0.*I, 0.0002578915047957153 + 0.*I, 0.000010791683591193646 + 0.*I, 3.247925928206996*^-7 + 0.*I, 7.214184805093282*^-9 + 0.*I, 3.3595348725157243*^-11 + 0.*I, 1.6258105972610795*^-10 + 0.*I, 1.6420198534206065*^-10 + 0.*I}
{0.03174246176220752 + 0.*I, 0.7958114671850093 + 0.*I, 0.5275601852113843 + 0.*I, 0.46507008086759954 + 0.*I, 0.44404665095121315 + 0.*I, 0.21212373491259484 + 0.*I, 0.04098455618160024 + 0.*I, 0.004154942061407319 + 0.*I, 0.0002578915047957153 + 0.*I, 0.000010791683591193646 + 0.*I, 3.247925928206996*^-7 + 0.*I, 7.214184805093282*^-9 + 0.*I, 3.3595348725157243*^-11 + 0.*I, 1.6258105972610795*^-10 + 0.*I, 1.6420198534206065*^-10 + 0.*I}
{0.03174246176220752 + 0.*I, 0.7958114671850093 + 0.*I, 0.5275601852113843 + 0.*I, 0.46507008086759954 + 0.*I, 0.44404665095121315 + 0.*I, 0.21212373491259484 + 0.*I, 0.04098455618160024 + 0.*I, 0.004154942061407319 + 0.*I, 0.0002578915047957153 + 0.*I, 0.000010791683591193646 + 0.*I, 3.247925928206996*^-7 + 0.*I, 7.214184805093282*^-9 + 0.*I, 3.3595348725157243*^-11 + 0.*I, 1.6258105972610795*^-10 + 0.*I, 1.6420198534206065*^-10 + 0.*I}
{0.03174246176220752 + 0.*I, 0.7958114671850093 + 0.*I, 0.5275601852113843 + 0.*I, 0.46507008086759954 + 0.*I, 0.44404665095121315 + 0.*I, 0.21212373491259484 + 0.*I, 0.04098455618160024 + 0.*I, 0.004154942061407319 + 0.*I, 0.0002578915047957153 + 0.*I, 0.000010791683591193646 + 0.*I, 3.247925928206996*^-7 + 0.*I, 7.214184805093282*^-9 + 0.*I, 3.3595348725157243*^-11 + 0.*I, 1.6258105972610795*^-10 + 0.*I, 1.6420198534206065*^-10 + 0.*I}
{0.03174246176220752 + 0.*I, 0.7958114671850093 + 0.*I, 0.5275601852113843 + 0.*I, 0.46507008086759954 + 0.*I, 0.44404665095121315 + 0.*I, 0.21212373491259484 + 0.*I, 0.04098455618160024 + 0.*I, 0.004154942061407319 + 0.*I, 0.0002578915047957153 + 0.*I, 0.000010791683591193646 + 0.*I, 3.247925928206996*^-7 + 0.*I, 7.214184805093282*^-9 + 0.*I, 3.3595348725157243*^-11 + 0.*I, 1.6258105972610795*^-10 + 0.*I, 1.6420198534206065*^-10 + 0.*I}
{0.03174246176220752 + 0.*I, 0.7958114671850093 + 0.*I, 0.5275601852113843 + 0.*I, 0.46507008086759954 + 0.*I, 0.44404665095121315 + 0.*I, 0.21212373491259484 + 0.*I, 0.04098455618160024 + 0.*I, 0.004154942061407319 + 0.*I, 0.0002578915047957153 + 0.*I, 0.000010791683591193646 + 0.*I, 3.247925928206996*^-7 + 0.*I, 7.214184805093282*^-9 + 0.*I, 3.3595348725157243*^-11 + 0.*I, 1.6258105972610795*^-10 + 0.*I, 1.6420198534206065*^-10 + 0.*I}
{0.03174246176220752 + 0.*I, 0.7958114671850093 + 0.*I, 0.5275601852113843 + 0.*I, 0.46507008086759954 + 0.*I, 0.44404665095121315 + 0.*I, 0.21212373491259484 + 0.*I, 0.04098455618160024 + 0.*I, 0.004154942061407319 + 0.*I, 0.0002578915047957153 + 0.*I, 0.000010791683591193646 + 0.*I, 3.247925928206996*^-7 + 0.*I, 7.214184805093282*^-9 + 0.*I, 3.3595348725157243*^-11 + 0.*I, 1.6258105972610795*^-10 + 0.*I, 1.6420198534206065*^-10 + 0.*I}
{0.03174246176220752 + 0.*I, 0.7958114671850093 + 0.*I, 0.5275601852113843 + 0.*I, 0.46507008086759954 + 0.*I, 0.44404665095121315 + 0.*I, 0.21212373491259484 + 0.*I, 0.04098455618160024 + 0.*I, 0.004154942061407319 + 0.*I, 0.0002578915047957153 + 0.*I, 0.000010791683591193646 + 0.*I, 3.247925928206996*^-7 + 0.*I, 7.214184805093282*^-9 + 0.*I, 3.3595348725157243*^-11 + 0.*I, 1.6258105972610795*^-10 + 0.*I, 1.6420198534206065*^-10 + 0.*I}
{0.03174246176220752 + 0.*I, 0.7958114671850093 + 0.*I, 0.5275601852113843 + 0.*I, 0.46507008086759954 + 0.*I, 0.44404665095121315 + 0.*I, 0.21212373491259484 + 0.*I, 0.04098455618160024 + 0.*I, 0.004154942061407319 + 0.*I, 0.0002578915047957153 + 0.*I, 0.000010791683591193646 + 0.*I, 3.247925928206996*^-7 + 0.*I, 7.214184805093282*^-9 + 0.*I, 3.3595348725157243*^-11 + 0.*I, 1.6258105972610795*^-10 + 0.*I, 1.6420198534206065*^-10 + 0.*I}
{0.03174246176220752 + 0.*I, 0.7958114671850093 + 0.*I, 0.5275601852113843 + 0.*I, 0.46507008086759954 + 0.*I, 0.44404665095121315 + 0.*I, 0.21212373491259484 + 0.*I, 0.04098455618160024 + 0.*I, 0.004154942061407319 + 0.*I, 0.0002578915047957153 + 0.*I, 0.000010791683591193646 + 0.*I, 3.247925928206996*^-7 + 0.*I, 7.214184805093282*^-9 + 0.*I, 3.3595348725157243*^-11 + 0.*I, 1.6258105972610795*^-10 + 0.*I, 1.6420198534206065*^-10 + 0.*I}
{0.03306529958559956 + 0.*I, 0.7940441080672045 + 0.*I, 0.5201730781623892 + 0.*I, 0.4653233404983998 + 0.*I, 0.4428518761744105 + 0.*I, 0.21600203677141222 + 0.*I, 0.04258469092781603 + 0.*I, 0.004400048429387127 + 0.*I, 0.0002781909838045494 + 0.*I, 0.000011854235393293777 + 0.*I, 3.632486089699683*^-7 + 0.*I, 8.2341911067374*^-9 + 0.*I, 1.4188650254709502*^-11 + 0.*I, 1.6380230505319562*^-10 + 0.*I, 1.658007064975209*^-10 + 0.*I}
{0.03306529958559956 + 0.*I, 0.7940441080672045 + 0.*I, 0.5201730781623892 + 0.*I, 0.4653233404983998 + 0.*I, 0.4428518761744105 + 0.*I, 0.21600203677141222 + 0.*I, 0.04258469092781603 + 0.*I, 0.004400048429387127 + 0.*I, 0.0002781909838045494 + 0.*I, 0.000011854235393293777 + 0.*I, 3.632486089699683*^-7 + 0.*I, 8.2341911067374*^-9 + 0.*I, 1.4188650254709502*^-11 + 0.*I, 1.6380230505319562*^-10 + 0.*I, 1.658007064975209*^-10 + 0.*I}
{0.03306529958559956 + 0.*I, 0.7940441080672045 + 0.*I, 0.5201730781623892 + 0.*I, 0.4653233404983998 + 0.*I, 0.4428518761744105 + 0.*I, 0.21600203677141222 + 0.*I, 0.04258469092781603 + 0.*I, 0.004400048429387127 + 0.*I, 0.0002781909838045494 + 0.*I, 0.000011854235393293777 + 0.*I, 3.632486089699683*^-7 + 0.*I, 8.2341911067374*^-9 + 0.*I, 1.4188650254709502*^-11 + 0.*I, 1.6380230505319562*^-10 + 0.*I, 1.658007064975209*^-10 + 0.*I}
{0.03306529958559956 + 0.*I, 0.7940441080672045 + 0.*I, 0.5201730781623892 + 0.*I, 0.4653233404983998 + 0.*I, 0.4428518761744105 + 0.*I, 0.21600203677141222 + 0.*I, 0.04258469092781603 + 0.*I, 0.004400048429387127 + 0.*I, 0.0002781909838045494 + 0.*I, 0.000011854235393293777 + 0.*I, 3.632486089699683*^-7 + 0.*I, 8.2341911067374*^-9 + 0.*I, 1.4188650254709502*^-11 + 0.*I, 1.6380230505319562*^-10 + 0.*I, 1.658007064975209*^-10 + 0.*I}
{0.03306529958559956 + 0.*I, 0.7940441080672045 + 0.*I, 0.5201730781623892 + 0.*I, 0.4653233404983998 + 0.*I, 0.4428518761744105 + 0.*I, 0.21600203677141222 + 0.*I, 0.04258469092781603 + 0.*I, 0.004400048429387127 + 0.*I, 0.0002781909838045494 + 0.*I, 0.000011854235393293777 + 0.*I, 3.632486089699683*^-7 + 0.*I, 8.2341911067374*^-9 + 0.*I, 1.4188650254709502*^-11 + 0.*I, 1.6380230505319562*^-10 + 0.*I, 1.658007064975209*^-10 + 0.*I}
{0.03306529958559956 + 0.*I, 0.7940441080672045 + 0.*I, 0.5201730781623892 + 0.*I, 0.4653233404983998 + 0.*I, 0.4428518761744105 + 0.*I, 0.21600203677141222 + 0.*I, 0.04258469092781603 + 0.*I, 0.004400048429387127 + 0.*I, 0.0002781909838045494 + 0.*I, 0.000011854235393293777 + 0.*I, 3.632486089699683*^-7 + 0.*I, 8.2341911067374*^-9 + 0.*I, 1.4188650254709502*^-11 + 0.*I, 1.6380230505319562*^-10 + 0.*I, 1.658007064975209*^-10 + 0.*I}
{0.03306529958559956 + 0.*I, 0.7940441080672045 + 0.*I, 0.5201730781623892 + 0.*I, 0.4653233404983998 + 0.*I, 0.4428518761744105 + 0.*I, 0.21600203677141222 + 0.*I, 0.04258469092781603 + 0.*I, 0.004400048429387127 + 0.*I, 0.0002781909838045494 + 0.*I, 0.000011854235393293777 + 0.*I, 3.632486089699683*^-7 + 0.*I, 8.2341911067374*^-9 + 0.*I, 1.4188650254709502*^-11 + 0.*I, 1.6380230505319562*^-10 + 0.*I, 1.658007064975209*^-10 + 0.*I}
{0.03306529958559956 + 0.*I, 0.7940441080672045 + 0.*I, 0.5201730781623892 + 0.*I, 0.4653233404983998 + 0.*I, 0.4428518761744105 + 0.*I, 0.21600203677141222 + 0.*I, 0.04258469092781603 + 0.*I, 0.004400048429387127 + 0.*I, 0.0002781909838045494 + 0.*I, 0.000011854235393293777 + 0.*I, 3.632486089699683*^-7 + 0.*I, 8.2341911067374*^-9 + 0.*I, 1.4188650254709502*^-11 + 0.*I, 1.6380230505319562*^-10 + 0.*I, 1.658007064975209*^-10 + 0.*I}
{0.03306529958559956 + 0.*I, 0.7940441080672045 + 0.*I, 0.5201730781623892 + 0.*I, 0.4653233404983998 + 0.*I, 0.4428518761744105 + 0.*I, 0.21600203677141222 + 0.*I, 0.04258469092781603 + 0.*I, 0.004400048429387127 + 0.*I, 0.0002781909838045494 + 0.*I, 0.000011854235393293777 + 0.*I, 3.632486089699683*^-7 + 0.*I, 8.2341911067374*^-9 + 0.*I, 1.4188650254709502*^-11 + 0.*I, 1.6380230505319562*^-10 + 0.*I, 1.658007064975209*^-10 + 0.*I}
{0.03306529958559956 + 0.*I, 0.7940441080672045 + 0.*I, 0.5201730781623892 + 0.*I, 0.4653233404983998 + 0.*I, 0.4428518761744105 + 0.*I, 0.21600203677141222 + 0.*I, 0.04258469092781603 + 0.*I, 0.004400048429387127 + 0.*I, 0.0002781909838045494 + 0.*I, 0.000011854235393293777 + 0.*I, 3.632486089699683*^-7 + 0.*I, 8.2341911067374*^-9 + 0.*I, 1.4188650254709502*^-11 + 0.*I, 1.6380230505319562*^-10 + 0.*I, 1.658007064975209*^-10 + 0.*I}
{0.034502041904205256 + 0.*I, 0.7923003210963897 + 0.*I, 0.5126759881022069 + 0.*I, 0.46560272005679026 + 0.*I, 0.4416724186697918 + 0.*I, 0.21985860293098902 + 0.*I, 0.044224082285992956 + 0.*I, 0.004656624398813314 + 0.*I, 0.00029985626459616554 + 0.*I, 0.000013009533383900875 + 0.*I, 4.0582799343269476*^-7 + 0.*I, 9.38418232010463*^-9 + 0.*I, 8.21565038222616*^-12 + 0.*I, 1.6460166563092573*^-10 + 0.*I, 1.6719958750854855*^-10 + 0.*I}
{0.034502041904205256 + 0.*I, 0.7923003210963897 + 0.*I, 0.5126759881022069 + 0.*I, 0.46560272005679026 + 0.*I, 0.4416724186697918 + 0.*I, 0.21985860293098902 + 0.*I, 0.044224082285992956 + 0.*I, 0.004656624398813314 + 0.*I, 0.00029985626459616554 + 0.*I, 0.000013009533383900875 + 0.*I, 4.0582799343269476*^-7 + 0.*I, 9.38418232010463*^-9 + 0.*I, 8.21565038222616*^-12 + 0.*I, 1.6460166563092573*^-10 + 0.*I, 1.6719958750854855*^-10 + 0.*I}
{0.034502041904205256 + 0.*I, 0.7923003210963897 + 0.*I, 0.5126759881022069 + 0.*I, 0.46560272005679026 + 0.*I, 0.4416724186697918 + 0.*I, 0.21985860293098902 + 0.*I, 0.044224082285992956 + 0.*I, 0.004656624398813314 + 0.*I, 0.00029985626459616554 + 0.*I, 0.000013009533383900875 + 0.*I, 4.0582799343269476*^-7 + 0.*I, 9.38418232010463*^-9 + 0.*I, 8.21565038222616*^-12 + 0.*I, 1.6460166563092573*^-10 + 0.*I, 1.6719958750854855*^-10 + 0.*I}
{0.034502041904205256 + 0.*I, 0.7923003210963897 + 0.*I, 0.5126759881022069 + 0.*I, 0.46560272005679026 + 0.*I, 0.4416724186697918 + 0.*I, 0.21985860293098902 + 0.*I, 0.044224082285992956 + 0.*I, 0.004656624398813314 + 0.*I, 0.00029985626459616554 + 0.*I, 0.000013009533383900875 + 0.*I, 4.0582799343269476*^-7 + 0.*I, 9.38418232010463*^-9 + 0.*I, 8.21565038222616*^-12 + 0.*I, 1.6460166563092573*^-10 + 0.*I, 1.6719958750854855*^-10 + 0.*I}
{0.034502041904205256 + 0.*I, 0.7923003210963897 + 0.*I, 0.5126759881022069 + 0.*I, 0.46560272005679026 + 0.*I, 0.4416724186697918 + 0.*I, 0.21985860293098902 + 0.*I, 0.044224082285992956 + 0.*I, 0.004656624398813314 + 0.*I, 0.00029985626459616554 + 0.*I, 0.000013009533383900875 + 0.*I, 4.0582799343269476*^-7 + 0.*I, 9.38418232010463*^-9 + 0.*I, 8.21565038222616*^-12 + 0.*I, 1.6460166563092573*^-10 + 0.*I, 1.6719958750854855*^-10 + 0.*I}
{0.034502041904205256 + 0.*I, 0.7923003210963897 + 0.*I, 0.5126759881022069 + 0.*I, 0.46560272005679026 + 0.*I, 0.4416724186697918 + 0.*I, 0.21985860293098902 + 0.*I, 0.044224082285992956 + 0.*I, 0.004656624398813314 + 0.*I, 0.00029985626459616554 + 0.*I, 0.000013009533383900875 + 0.*I, 4.0582799343269476*^-7 + 0.*I, 9.38418232010463*^-9 + 0.*I, 8.21565038222616*^-12 + 0.*I, 1.6460166563092573*^-10 + 0.*I, 1.6719958750854855*^-10 + 0.*I}
{0.034502041904205256 + 0.*I, 0.7923003210963897 + 0.*I, 0.5126759881022069 + 0.*I, 0.46560272005679026 + 0.*I, 0.4416724186697918 + 0.*I, 0.21985860293098902 + 0.*I, 0.044224082285992956 + 0.*I, 0.004656624398813314 + 0.*I, 0.00029985626459616554 + 0.*I, 0.000013009533383900875 + 0.*I, 4.0582799343269476*^-7 + 0.*I, 9.38418232010463*^-9 + 0.*I, 8.21565038222616*^-12 + 0.*I, 1.6460166563092573*^-10 + 0.*I, 1.6719958750854855*^-10 + 0.*I}
