{0. + 0.*I, 1. + 0.*I, 1. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.074000717861339 + 0.*I, 0.16002689711498397 + 0.*I, 0.03757036194856189 + 0.*I, 0.18098213274760996 + 0.*I, 0.1029300269550849 + 0.*I, 0.09715415211955401 + 0.*I, 0.025488200558749004 + 0.*I, 0.003533511154621083 + 0.*I, 0.00031186544500805263 + 0.*I, 0.00001927578100102689 + 0.*I, 8.855973410160088*^-7 + 0.*I, 3.1523824994827976*^-8 + 0.*I, 8.965640452274214*^-10 + 0.*I, 2.089195483279127*^-11 + 0.*I, 4.3309800190627357*^-13 + 0.*I, 3.297362383136714*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.3092638912203253*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I}
{0.07987384658501306 + 0.*I, 0.16795809295536698 + 0.*I, 0.0435141983904469 + 0.*I, 0.183577394443606 + 0.*I, 0.09945562020271304 + 0.*I, 0.09832102367290495 + 0.*I, 0.026310995733835996 + 0.*I, 0.003706132815721963 + 0.*I, 0.0003318696413999733 + 0.*I, 0.000020796142904955236 + 0.*I, 9.682648270947778*^-7 + 0.*I, 3.491937194954886*^-8 + 0.*I, 1.0059979516086057*^-9 + 0.*I, 2.3741009158584347*^-11 + 0.*I, 4.969358258222201*^-13 + 0.*I, 3.597122599785507*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 3.097522238704187*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I}
{0.08561253518533794 + 0.*I, 0.175658065732708 + 0.*I, 0.049247276571641956 + 0.*I, 0.185953605057827 + 0.*I, 0.09588888537257201 + 0.*I, 0.099452577394439 + 0.*I, 0.02714851962371101 + 0.*I, 0.0038853806436319745 + 0.*I, 0.00035297472145401354 + 0.*I, 0.00002242349813208477 + 0.*I, 1.0579711839930892*^-6 + 0.*I, 3.865330500119057*^-8 + 0.*I, 1.1279079892290154*^-9 + 0.*I, 2.694300338390576*^-11 + 0.*I, 5.589972928987662*^-13 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I}
{0.09121244459030907 + 0.*I, 0.18311777702768603 + 0.*I, 0.05476248817004103 + 0.*I, 0.18810941219562402 + 0.*I, 0.09223259682446604 + 0.*I, 0.10054707644121307 + 0.*I, 0.02800056866665601 + 0.*I, 0.004071420681630022 + 0.*I, 0.0003752301241849443 + 0.*I, 0.00002416441726893481 + 0.*I, 1.1552564219696748*^-6 + 0.*I, 4.2756605922456*^-8 + 0.*I, 1.2636329760340459*^-9 + 0.*I, 3.057198938449801*^-11 + 0.*I, 6.410427744185653*^-13 + 0.*I, 3.597122599785507*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.3092638912203253*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.3092638912203253*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I}
{0.09666940049281601 + 0.*I, 0.19032855598150097 + 0.*I, 0.06005310683381804 + 0.*I, 0.19004375298408693 + 0.*I, 0.08848965187265999 + 0.*I, 0.10160279087068201 + 0.*I, 0.028866917553331928 + 0.*I, 0.004264419220652016 + 0.*I, 0.0003986869018920425 + 0.*I, 0.000026025810122010107 + 0.*I, 1.2606971879769446*^-6 + 0.*I, 4.726280200539889*^-8 + 0.*I, 1.4146169791118266*^-9 + 0.*I, 3.465694398130381*^-11 + 0.*I, 7.370770660486413*^-13 + 0.*I, 4.0967229608668276*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.3092638912203253*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I}
{0.10197939726156091 + 0.*I, 0.197282107794409 + 0.*I, 0.06511279474131802 + 0.*I, 0.19175585490009703 + 0.*I, 0.08466306787121292 + 0.*I, 0.10261799991557806 + 0.*I, 0.029747318876897962 + 0.*I, 0.0044645426061979965 + 0.*I, 0.0004233977430410096 + 0.*I, 0.000028014939423948167 + 0.*I, 1.3749089460279862*^-6 + 0.*I, 5.22081800014007*^-8 + 0.*I, 1.5824539456588125*^-9 + 0.*I, 3.925304525864703*^-11 + 0.*I, 8.409939411535561*^-13 + 0.*I, 4.507505479978135*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 3.008704396734174*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 3.008704396734174*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I}
{0.10713860164050902 + 0.*I, 0.20397052171780092 + 0.*I, 0.069935608610455 + 0.*I, 0.19324523619579992 + 0.*I, 0.08075597911642596 + 0.*I, 0.10359099428120798 + 0.*I, 0.030641502804198972 + 0.*I, 0.004671957037890029 + 0.*I, 0.0004494169939469605 + 0.*I, 0.000030139434812004314 + 0.*I, 1.4985482099660885*^-6 + 0.*I, 5.763201094133307*^-8 + 0.*I, 1.7688820408423565*^-9 + 0.*I, 4.4416026412363856*^-11 + 0.*I, 9.560130465047223*^-13 + 0.*I, 4.0967229608668276*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.3092638912203253*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I}
{0.11214335623331094 + 0.*I, 0.21038627853207603 + 0.*I, 0.07451600515203503 + 0.*I, 0.194511705921367 + 0.*I, 0.07677163356999206 + 0.*I, 0.10452007846228205 + 0.*I, 0.03154917676907609 + 0.*I, 0.004886828361831963 + 0.*I, 0.00047680067927091674 + 0.*I, 0.00003240730716591589 + 0.*I, 1.6323149230057508*^-6 + 0.*I, 6.357676296531166*^-8 + 0.*I, 1.975836050327473*^-9 + 0.*I, 5.022804394627655*^-11 + 0.*I, 1.0949019468853292*^-12 + 0.*I, 4.696243394164412*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I}
{0.11699018276928096 + 0.*I, 0.21652225750320006 + 0.*I, 0.07884884596190299 + 0.*I, 0.19555536354553102 + 0.*I, 0.07271338940658101 + 0.*I, 0.10540357307594994 + 0.*I, 0.032470025188722995 + 0.*I, 0.005109321855716996 + 0.*I, 0.0005056065211139771 + 0.*I, 0.000034826963261958 + 0.*I, 1.7769548620316655*^-6 + 0.*I, 7.008829594479238*^-8 + 0.*I, 2.205396087973099*^-9 + 0.*I, 5.6754045907325683*^-11 + 0.*I, 1.2480017019811383*^-12 + 0.*I, 4.9960036108132044*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I}
{0.12167578514801701 + 0.*I, 0.22237174281144 + 0.*I, 0.08292940184792495 + 0.*I, 0.196376598174827 + 0.*I, 0.068584711390121 + 0.*I, 0.10623981720810803 + 0.*I, 0.03340370920410296 + 0.*I, 0.005339602006950938 + 0.*I, 0.0005358939568010923 + 0.*I, 0.00003740722079303981 + 0.*I, 1.933262264053326*^-6 + 0.*I, 7.721614403433107*^-8 + 0.*I, 2.459863979176191*^-9 + 0.*I, 6.407496755400643*^-11 + 0.*I, 1.4209744492177379*^-12 + 0.*I, 5.2069459854919835*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I}
{0.12619705225976993 + 0.*I, 0.227928429446657 + 0.*I, 0.08675335658821302 + 0.*I, 0.196976087373222 + 0.*I, 0.06438916708295293 + 0.*I, 0.10702717076952294 + 0.*I, 0.03434986644531801 + 0.*I, 0.005577832283701011 + 0.*I, 0.0005677241551269585 + 0.*I, 0.00004015732369599955 + 0.*I, 2.1020824959583346*^-6 + 0.*I, 8.501378101488653*^-8 + 0.*I, 2.741754046020617*^-9 + 0.*I, 7.229095100313997*^-11 + 0.*I, 1.6239232181192163*^-12 + 0.*I, 5.906386491005833*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I}
{0.13055106057906696 + 0.*I, 0.23318642856503888 + 0.*I, 0.090316810117946 + 0.*I, 0.19735479558427202 + 0.*I, 0.060130422892602946 + 0.*I, 0.10776401685856306 + 0.*I, 0.035308110822799055 + 0.*I, 0.005824174899066947 + 0.*I, 0.0006011600310049657 + 0.*I, 0.00004308695777299753 + 0.*I, 2.2843148400619735*^-6 + 0.*I, 9.353886110119446*^-8 + 0.*I, 3.0537969930577447*^-9 + 0.*I, 8.149192431972097*^-11 + 0.*I, 1.8469670237664104*^-12 + 0.*I, 6.306066779870889*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I}
{0.13473507652944705 + 0.*I, 0.238140272302938 + 0.*I, 0.093616281143021 + 0.*I, 0.197513972158429 + 0.*I, 0.055812239961039005 + 0.*I, 0.10844876412725 + 0.*I, 0.0362780323453471 + 0.*I, 0.006078790568517011 + 0.*I, 0.0006362662584660228 + 0.*I, 0.0000462062667009322 + 0.*I, 2.48091548893381*^-6 + 0.*I, 1.0285354601347052*^-7 + 0.*I, 3.398992975967019*^-9 + 0.*I, 9.18010112371803*^-11 + 0.*I, 2.103095475547434*^-12 + 0.*I, 6.994405055138486*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I}
