{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.012749011925405899 + 0.*I, 0.0006886911707804089 + 0.*I, 0.019522959383588834 + 0.*I, 0.018588467501601258 + 0.*I, 0.04408467256700188 + 0.*I, 0.00528157827399678 + 0.*I, 0.008433528229812026 + 0.*I, 0.013491440419199918 + 0.*I, 0.0021131846512090218 + 0.*I, 0.006832430308206796 + 0.*I, 0.003820193180409382 + 0.*I, 0.0002275693413988922 + 0.*I, 0.0007766086909999361 + 0.*I}
{0.012749011925405899 + 0.*I, 0.0006886911707804089 + 0.*I, 0.019522959383588834 + 0.*I, 0.018588467501601258 + 0.*I, 0.04408467256700188 + 0.*I, 0.00528157827399678 + 0.*I, 0.008433528229812026 + 0.*I, 0.013491440419199918 + 0.*I, 0.0021131846512090218 + 0.*I, 0.006832430308206796 + 0.*I, 0.003820193180409382 + 0.*I, 0.0002275693413988922 + 0.*I, 0.0007766086909999361 + 0.*I}
{0.012749011925405899 + 0.*I, 0.0006886911707804089 + 0.*I, 0.019522959383588834 + 0.*I, 0.018588467501601258 + 0.*I, 0.04408467256700188 + 0.*I, 0.00528157827399678 + 0.*I, 0.008433528229812026 + 0.*I, 0.013491440419199918 + 0.*I, 0.0021131846512090218 + 0.*I, 0.006832430308206796 + 0.*I, 0.003820193180409382 + 0.*I, 0.0002275693413988922 + 0.*I, 0.0007766086909999361 + 0.*I}
{0.012749011925405899 + 0.*I, 0.0006886911707804089 + 0.*I, 0.019522959383588834 + 0.*I, 0.018588467501601258 + 0.*I, 0.04408467256700188 + 0.*I, 0.00528157827399678 + 0.*I, 0.008433528229812026 + 0.*I, 0.013491440419199918 + 0.*I, 0.0021131846512090218 + 0.*I, 0.006832430308206796 + 0.*I, 0.003820193180409382 + 0.*I, 0.0002275693413988922 + 0.*I, 0.0007766086909999361 + 0.*I}
{0.012749011925405899 + 0.*I, 0.0006886911707804089 + 0.*I, 0.019522959383588834 + 0.*I, 0.018588467501601258 + 0.*I, 0.04408467256700188 + 0.*I, 0.00528157827399678 + 0.*I, 0.008433528229812026 + 0.*I, 0.013491440419199918 + 0.*I, 0.0021131846512090218 + 0.*I, 0.006832430308206796 + 0.*I, 0.003820193180409382 + 0.*I, 0.0002275693413988922 + 0.*I, 0.0007766086909999361 + 0.*I}
{0.012864640298992926 + 0.*I, 0.0009915434338036988 + 0.*I, 0.019612427085990983 + 0.*I, 0.017896494967795107 + 0.*I, 0.04374579466859263 + 0.*I, 0.00540392411261248 + 0.*I, 0.008623435450982875 + 0.*I, 0.013337011414193968 + 0.*I, 0.002154513715596496 + 0.*I, 0.006873911748606076 + 0.*I, 0.0037032582058005308 + 0.*I, 0.00047576419719419505 + 0.*I, 0.0008343656096032603 + 0.*I}
{0.012864640298992926 + 0.*I, 0.0009915434338036988 + 0.*I, 0.019612427085990983 + 0.*I, 0.017896494967795107 + 0.*I, 0.04374579466859263 + 0.*I, 0.00540392411261248 + 0.*I, 0.008623435450982875 + 0.*I, 0.013337011414193968 + 0.*I, 0.002154513715596496 + 0.*I, 0.006873911748606076 + 0.*I, 0.0037032582058005308 + 0.*I, 0.00047576419719419505 + 0.*I, 0.0008343656096032603 + 0.*I}
{0.012864640298992926 + 0.*I, 0.0009915434338036988 + 0.*I, 0.019612427085990983 + 0.*I, 0.017896494967795107 + 0.*I, 0.04374579466859263 + 0.*I, 0.00540392411261248 + 0.*I, 0.008623435450982875 + 0.*I, 0.013337011414193968 + 0.*I, 0.002154513715596496 + 0.*I, 0.006873911748606076 + 0.*I, 0.0037032582058005308 + 0.*I, 0.00047576419719419505 + 0.*I, 0.0008343656096032603 + 0.*I}
{0.012864640298992926 + 0.*I, 0.0009915434338036988 + 0.*I, 0.019612427085990983 + 0.*I, 0.017896494967795107 + 0.*I, 0.04374579466859263 + 0.*I, 0.00540392411261248 + 0.*I, 0.008623435450982875 + 0.*I, 0.013337011414193968 + 0.*I, 0.002154513715596496 + 0.*I, 0.006873911748606076 + 0.*I, 0.0037032582058005308 + 0.*I, 0.00047576419719419505 + 0.*I, 0.0008343656096032603 + 0.*I}
{0.012864640298992926 + 0.*I, 0.0009915434338036988 + 0.*I, 0.019612427085990983 + 0.*I, 0.017896494967795107 + 0.*I, 0.04374579466859263 + 0.*I, 0.00540392411261248 + 0.*I, 0.008623435450982875 + 0.*I, 0.013337011414193968 + 0.*I, 0.002154513715596496 + 0.*I, 0.006873911748606076 + 0.*I, 0.0037032582058005308 + 0.*I, 0.00047576419719419505 + 0.*I, 0.0008343656096032603 + 0.*I}
{0.012864640298992926 + 0.*I, 0.0009915434338036988 + 0.*I, 0.019612427085990983 + 0.*I, 0.017896494967795107 + 0.*I, 0.04374579466859263 + 0.*I, 0.00540392411261248 + 0.*I, 0.008623435450982875 + 0.*I, 0.013337011414193968 + 0.*I, 0.002154513715596496 + 0.*I, 0.006873911748606076 + 0.*I, 0.0037032582058005308 + 0.*I, 0.00047576419719419505 + 0.*I, 0.0008343656096032603 + 0.*I}
{0.012864640298992926 + 0.*I, 0.0009915434338036988 + 0.*I, 0.019612427085990983 + 0.*I, 0.017896494967795107 + 0.*I, 0.04374579466859263 + 0.*I, 0.00540392411261248 + 0.*I, 0.008623435450982875 + 0.*I, 0.013337011414193968 + 0.*I, 0.002154513715596496 + 0.*I, 0.006873911748606076 + 0.*I, 0.0037032582058005308 + 0.*I, 0.00047576419719419505 + 0.*I, 0.0008343656096032603 + 0.*I}
{0.012864640298992926 + 0.*I, 0.0009915434338036988 + 0.*I, 0.019612427085990983 + 0.*I, 0.017896494967795107 + 0.*I, 0.04374579466859263 + 0.*I, 0.00540392411261248 + 0.*I, 0.008623435450982875 + 0.*I, 0.013337011414193968 + 0.*I, 0.002154513715596496 + 0.*I, 0.006873911748606076 + 0.*I, 0.0037032582058005308 + 0.*I, 0.00047576419719419505 + 0.*I, 0.0008343656096032603 + 0.*I}
{0.012864640298992926 + 0.*I, 0.0009915434338036988 + 0.*I, 0.019612427085990983 + 0.*I, 0.017896494967795107 + 0.*I, 0.04374579466859263 + 0.*I, 0.00540392411261248 + 0.*I, 0.008623435450982875 + 0.*I, 0.013337011414193968 + 0.*I, 0.002154513715596496 + 0.*I, 0.006873911748606076 + 0.*I, 0.0037032582058005308 + 0.*I, 0.00047576419719419505 + 0.*I, 0.0008343656096032603 + 0.*I}
{0.012864640298992926 + 0.*I, 0.0009915434338036988 + 0.*I, 0.019612427085990983 + 0.*I, 0.017896494967795107 + 0.*I, 0.04374579466859263 + 0.*I, 0.00540392411261248 + 0.*I, 0.008623435450982875 + 0.*I, 0.013337011414193968 + 0.*I, 0.002154513715596496 + 0.*I, 0.006873911748606076 + 0.*I, 0.0037032582058005308 + 0.*I, 0.00047576419719419505 + 0.*I, 0.0008343656096032603 + 0.*I}
{0.012974798795784004 + 0.*I, 0.0012740937634037053 + 0.*I, 0.0197335720484082 + 0.*I, 0.017164815328007954 + 0.*I, 0.04338224806281765 + 0.*I, 0.005534479805002768 + 0.*I, 0.008807014583611661 + 0.*I, 0.013173522808984652 + 0.*I, 0.0022044188752123883 + 0.*I, 0.006908331494781541 + 0.*I, 0.0035752303007952073 + 0.*I, 0.000720366455614352 + 0.*I, 0.0008978223079936232 + 0.*I}
{0.012974798795784004 + 0.*I, 0.0012740937634037053 + 0.*I, 0.0197335720484082 + 0.*I, 0.017164815328007954 + 0.*I, 0.04338224806281765 + 0.*I, 0.005534479805002768 + 0.*I, 0.008807014583611661 + 0.*I, 0.013173522808984652 + 0.*I, 0.0022044188752123883 + 0.*I, 0.006908331494781541 + 0.*I, 0.0035752303007952073 + 0.*I, 0.000720366455614352 + 0.*I, 0.0008978223079936232 + 0.*I}
{0.012974798795784004 + 0.*I, 0.0012740937634037053 + 0.*I, 0.0197335720484082 + 0.*I, 0.017164815328007954 + 0.*I, 0.04338224806281765 + 0.*I, 0.005534479805002768 + 0.*I, 0.008807014583611661 + 0.*I, 0.013173522808984652 + 0.*I, 0.0022044188752123883 + 0.*I, 0.006908331494781541 + 0.*I, 0.0035752303007952073 + 0.*I, 0.000720366455614352 + 0.*I, 0.0008978223079936232 + 0.*I}
{0.012974798795784004 + 0.*I, 0.0012740937634037053 + 0.*I, 0.0197335720484082 + 0.*I, 0.017164815328007954 + 0.*I, 0.04338224806281765 + 0.*I, 0.005534479805002768 + 0.*I, 0.008807014583611661 + 0.*I, 0.013173522808984652 + 0.*I, 0.0022044188752123883 + 0.*I, 0.006908331494781541 + 0.*I, 0.0035752303007952073 + 0.*I, 0.000720366455614352 + 0.*I, 0.0008978223079936232 + 0.*I}
{0.012974798795784004 + 0.*I, 0.0012740937634037053 + 0.*I, 0.0197335720484082 + 0.*I, 0.017164815328007954 + 0.*I, 0.04338224806281765 + 0.*I, 0.005534479805002768 + 0.*I, 0.008807014583611661 + 0.*I, 0.013173522808984652 + 0.*I, 0.0022044188752123883 + 0.*I, 0.006908331494781541 + 0.*I, 0.0035752303007952073 + 0.*I, 0.000720366455614352 + 0.*I, 0.0008978223079936232 + 0.*I}
{0.012974798795784004 + 0.*I, 0.0012740937634037053 + 0.*I, 0.0197335720484082 + 0.*I, 0.017164815328007954 + 0.*I, 0.04338224806281765 + 0.*I, 0.005534479805002768 + 0.*I, 0.008807014583611661 + 0.*I, 0.013173522808984652 + 0.*I, 0.0022044188752123883 + 0.*I, 0.006908331494781541 + 0.*I, 0.0035752303007952073 + 0.*I, 0.000720366455614352 + 0.*I, 0.0008978223079936232 + 0.*I}
{0.012974798795784004 + 0.*I, 0.0012740937634037053 + 0.*I, 0.0197335720484082 + 0.*I, 0.017164815328007954 + 0.*I, 0.04338224806281765 + 0.*I, 0.005534479805002768 + 0.*I, 0.008807014583611661 + 0.*I, 0.013173522808984652 + 0.*I, 0.0022044188752123883 + 0.*I, 0.006908331494781541 + 0.*I, 0.0035752303007952073 + 0.*I, 0.000720366455614352 + 0.*I, 0.0008978223079936232 + 0.*I}
{0.012974798795784004 + 0.*I, 0.0012740937634037053 + 0.*I, 0.0197335720484082 + 0.*I, 0.017164815328007954 + 0.*I, 0.04338224806281765 + 0.*I, 0.005534479805002768 + 0.*I, 0.008807014583611661 + 0.*I, 0.013173522808984652 + 0.*I, 0.0022044188752123883 + 0.*I, 0.006908331494781541 + 0.*I, 0.0035752303007952073 + 0.*I, 0.000720366455614352 + 0.*I, 0.0008978223079936232 + 0.*I}
{0.012974798795784004 + 0.*I, 0.0012740937634037053 + 0.*I, 0.0197335720484082 + 0.*I, 0.017164815328007954 + 0.*I, 0.04338224806281765 + 0.*I, 0.005534479805002768 + 0.*I, 0.008807014583611661 + 0.*I, 0.013173522808984652 + 0.*I, 0.0022044188752123883 + 0.*I, 0.006908331494781541 + 0.*I, 0.0035752303007952073 + 0.*I, 0.000720366455614352 + 0.*I, 0.0008978223079936232 + 0.*I}
{0.012974798795784004 + 0.*I, 0.0012740937634037053 + 0.*I, 0.0197335720484082 + 0.*I, 0.017164815328007954 + 0.*I, 0.04338224806281765 + 0.*I, 0.005534479805002768 + 0.*I, 0.008807014583611661 + 0.*I, 0.013173522808984652 + 0.*I, 0.0022044188752123883 + 0.*I, 0.006908331494781541 + 0.*I, 0.0035752303007952073 + 0.*I, 0.000720366455614352 + 0.*I, 0.0008978223079936232 + 0.*I}
{0.01307933559000496 + 0.*I, 0.001535775196392919 + 0.*I, 0.01988578100440286 + 0.*I, 0.01639516633940019 + 0.*I, 0.04299438349300023 + 0.*I, 0.005673402335393264 + 0.*I, 0.008984155345004297 + 0.*I, 0.01300146273619518 + 0.*I, 0.0022624295219986217 + 0.*I, 0.006935955025394458 + 0.*I, 0.003436353224006705 + 0.*I, 0.0009609205998017957 + 0.*I, 0.0009667219591946719 + 0.*I}
{0.01307933559000496 + 0.*I, 0.001535775196392919 + 0.*I, 0.01988578100440286 + 0.*I, 0.01639516633940019 + 0.*I, 0.04299438349300023 + 0.*I, 0.005673402335393264 + 0.*I, 0.008984155345004297 + 0.*I, 0.01300146273619518 + 0.*I, 0.0022624295219986217 + 0.*I, 0.006935955025394458 + 0.*I, 0.003436353224006705 + 0.*I, 0.0009609205998017957 + 0.*I, 0.0009667219591946719 + 0.*I}
{0.01307933559000496 + 0.*I, 0.001535775196392919 + 0.*I, 0.01988578100440286 + 0.*I, 0.01639516633940019 + 0.*I, 0.04299438349300023 + 0.*I, 0.005673402335393264 + 0.*I, 0.008984155345004297 + 0.*I, 0.01300146273619518 + 0.*I, 0.0022624295219986217 + 0.*I, 0.006935955025394458 + 0.*I, 0.003436353224006705 + 0.*I, 0.0009609205998017957 + 0.*I, 0.0009667219591946719 + 0.*I}
{0.01307933559000496 + 0.*I, 0.001535775196392919 + 0.*I, 0.01988578100440286 + 0.*I, 0.01639516633940019 + 0.*I, 0.04299438349300023 + 0.*I, 0.005673402335393264 + 0.*I, 0.008984155345004297 + 0.*I, 0.01300146273619518 + 0.*I, 0.0022624295219986217 + 0.*I, 0.006935955025394458 + 0.*I, 0.003436353224006705 + 0.*I, 0.0009609205998017957 + 0.*I, 0.0009667219591946719 + 0.*I}
{0.01307933559000496 + 0.*I, 0.001535775196392919 + 0.*I, 0.01988578100440286 + 0.*I, 0.01639516633940019 + 0.*I, 0.04299438349300023 + 0.*I, 0.005673402335393264 + 0.*I, 0.008984155345004297 + 0.*I, 0.01300146273619518 + 0.*I, 0.0022624295219986217 + 0.*I, 0.006935955025394458 + 0.*I, 0.003436353224006705 + 0.*I, 0.0009609205998017957 + 0.*I, 0.0009667219591946719 + 0.*I}
{0.01307933559000496 + 0.*I, 0.001535775196392919 + 0.*I, 0.01988578100440286 + 0.*I, 0.01639516633940019 + 0.*I, 0.04299438349300023 + 0.*I, 0.005673402335393264 + 0.*I, 0.008984155345004297 + 0.*I, 0.01300146273619518 + 0.*I, 0.0022624295219986217 + 0.*I, 0.006935955025394458 + 0.*I, 0.003436353224006705 + 0.*I, 0.0009609205998017957 + 0.*I, 0.0009667219591946719 + 0.*I}
{0.01307933559000496 + 0.*I, 0.001535775196392919 + 0.*I, 0.01988578100440286 + 0.*I, 0.01639516633940019 + 0.*I, 0.04299438349300023 + 0.*I, 0.005673402335393264 + 0.*I, 0.008984155345004297 + 0.*I, 0.01300146273619518 + 0.*I, 0.0022624295219986217 + 0.*I, 0.006935955025394458 + 0.*I, 0.003436353224006705 + 0.*I, 0.0009609205998017957 + 0.*I, 0.0009667219591946719 + 0.*I}
{0.01307933559000496 + 0.*I, 0.001535775196392919 + 0.*I, 0.01988578100440286 + 0.*I, 0.01639516633940019 + 0.*I, 0.04299438349300023 + 0.*I, 0.005673402335393264 + 0.*I, 0.008984155345004297 + 0.*I, 0.01300146273619518 + 0.*I, 0.0022624295219986217 + 0.*I, 0.006935955025394458 + 0.*I, 0.003436353224006705 + 0.*I, 0.0009609205998017957 + 0.*I, 0.0009667219591946719 + 0.*I}
{0.01307933559000496 + 0.*I, 0.001535775196392919 + 0.*I, 0.01988578100440286 + 0.*I, 0.01639516633940019 + 0.*I, 0.04299438349300023 + 0.*I, 0.005673402335393264 + 0.*I, 0.008984155345004297 + 0.*I, 0.01300146273619518 + 0.*I, 0.0022624295219986217 + 0.*I, 0.006935955025394458 + 0.*I, 0.003436353224006705 + 0.*I, 0.0009609205998017957 + 0.*I, 0.0009667219591946719 + 0.*I}
{0.01307933559000496 + 0.*I, 0.001535775196392919 + 0.*I, 0.01988578100440286 + 0.*I, 0.01639516633940019 + 0.*I, 0.04299438349300023 + 0.*I, 0.005673402335393264 + 0.*I, 0.008984155345004297 + 0.*I, 0.01300146273619518 + 0.*I, 0.0022624295219986217 + 0.*I, 0.006935955025394458 + 0.*I, 0.003436353224006705 + 0.*I, 0.0009609205998017957 + 0.*I, 0.0009667219591946719 + 0.*I}
{0.013178102457600536 + 0.*I, 0.0017760261304067273 + 0.*I, 0.020068466070188865 + 0.*I, 0.015589410632399494 + 0.*I, 0.042582545924996225 + 0.*I, 0.005820836688208431 + 0.*I, 0.009154768583807815 + 0.*I, 0.012821329147216788 + 0.*I, 0.002328026802794758 + 0.*I, 0.006957025430592845 + 0.*I, 0.0032869106013910803 + 0.*I, 0.0011970089696056174 + 0.*I, 0.0010407419137881124 + 0.*I}
{0.013178102457600536 + 0.*I, 0.0017760261304067273 + 0.*I, 0.020068466070188865 + 0.*I, 0.015589410632399494 + 0.*I, 0.042582545924996225 + 0.*I, 0.005820836688208431 + 0.*I, 0.009154768583807815 + 0.*I, 0.012821329147216788 + 0.*I, 0.002328026802794758 + 0.*I, 0.006957025430592845 + 0.*I, 0.0032869106013910803 + 0.*I, 0.0011970089696056174 + 0.*I, 0.0010407419137881124 + 0.*I}
{0.013178102457600536 + 0.*I, 0.0017760261304067273 + 0.*I, 0.020068466070188865 + 0.*I, 0.015589410632399494 + 0.*I, 0.042582545924996225 + 0.*I, 0.005820836688208431 + 0.*I, 0.009154768583807815 + 0.*I, 0.012821329147216788 + 0.*I, 0.002328026802794758 + 0.*I, 0.006957025430592845 + 0.*I, 0.0032869106013910803 + 0.*I, 0.0011970089696056174 + 0.*I, 0.0010407419137881124 + 0.*I}
{0.013178102457600536 + 0.*I, 0.0017760261304067273 + 0.*I, 0.020068466070188865 + 0.*I, 0.015589410632399494 + 0.*I, 0.042582545924996225 + 0.*I, 0.005820836688208431 + 0.*I, 0.009154768583807815 + 0.*I, 0.012821329147216788 + 0.*I, 0.002328026802794758 + 0.*I, 0.006957025430592845 + 0.*I, 0.0032869106013910803 + 0.*I, 0.0011970089696056174 + 0.*I, 0.0010407419137881124 + 0.*I}
{0.013178102457600536 + 0.*I, 0.0017760261304067273 + 0.*I, 0.020068466070188865 + 0.*I, 0.015589410632399494 + 0.*I, 0.042582545924996225 + 0.*I, 0.005820836688208431 + 0.*I, 0.009154768583807815 + 0.*I, 0.012821329147216788 + 0.*I, 0.002328026802794758 + 0.*I, 0.006957025430592845 + 0.*I, 0.0032869106013910803 + 0.*I, 0.0011970089696056174 + 0.*I, 0.0010407419137881124 + 0.*I}
{0.013178102457600536 + 0.*I, 0.0017760261304067273 + 0.*I, 0.020068466070188865 + 0.*I, 0.015589410632399494 + 0.*I, 0.042582545924996225 + 0.*I, 0.005820836688208431 + 0.*I, 0.009154768583807815 + 0.*I, 0.012821329147216788 + 0.*I, 0.002328026802794758 + 0.*I, 0.006957025430592845 + 0.*I, 0.0032869106013910803 + 0.*I, 0.0011970089696056174 + 0.*I, 0.0010407419137881124 + 0.*I}
{0.013178102457600536 + 0.*I, 0.0017760261304067273 + 0.*I, 0.020068466070188865 + 0.*I, 0.015589410632399494 + 0.*I, 0.042582545924996225 + 0.*I, 0.005820836688208431 + 0.*I, 0.009154768583807815 + 0.*I, 0.012821329147216788 + 0.*I, 0.002328026802794758 + 0.*I, 0.006957025430592845 + 0.*I, 0.0032869106013910803 + 0.*I, 0.0011970089696056174 + 0.*I, 0.0010407419137881124 + 0.*I}
{0.013178102457600536 + 0.*I, 0.0017760261304067273 + 0.*I, 0.020068466070188865 + 0.*I, 0.015589410632399494 + 0.*I, 0.042582545924996225 + 0.*I, 0.005820836688208431 + 0.*I, 0.009154768583807815 + 0.*I, 0.012821329147216788 + 0.*I, 0.002328026802794758 + 0.*I, 0.006957025430592845 + 0.*I, 0.0032869106013910803 + 0.*I, 0.0011970089696056174 + 0.*I, 0.0010407419137881124 + 0.*I}
{0.013178102457600536 + 0.*I, 0.0017760261304067273 + 0.*I, 0.020068466070188865 + 0.*I, 0.015589410632399494 + 0.*I, 0.042582545924996225 + 0.*I, 0.005820836688208431 + 0.*I, 0.009154768583807815 + 0.*I, 0.012821329147216788 + 0.*I, 0.002328026802794758 + 0.*I, 0.006957025430592845 + 0.*I, 0.0032869106013910803 + 0.*I, 0.0011970089696056174 + 0.*I, 0.0010407419137881124 + 0.*I}
{0.013178102457600536 + 0.*I, 0.0017760261304067273 + 0.*I, 0.020068466070188865 + 0.*I, 0.015589410632399494 + 0.*I, 0.042582545924996225 + 0.*I, 0.005820836688208431 + 0.*I, 0.009154768583807815 + 0.*I, 0.012821329147216788 + 0.*I, 0.002328026802794758 + 0.*I, 0.006957025430592845 + 0.*I, 0.0032869106013910803 + 0.*I, 0.0011970089696056174 + 0.*I, 0.0010407419137881124 + 0.*I}
{0.013270955249788942 + 0.*I, 0.0019942910803871783 + 0.*I, 0.02028106125000484 + 0.*I, 0.0147495290161892 + 0.*I, 0.04214707118181949 + 0.*I, 0.005976910151783699 + 0.*I, 0.009318787546397369 + 0.*I, 0.012633625486002666 + 0.*I, 0.0024006447908009325 + 0.*I, 0.006971758588408816 + 0.*I, 0.00312722651800712 + 0.*I, 0.001428253701996063 + 0.*I, 0.001119494384199671 + 0.*I}
{0.013270955249788942 + 0.*I, 0.0019942910803871783 + 0.*I, 0.02028106125000484 + 0.*I, 0.0147495290161892 + 0.*I, 0.04214707118181949 + 0.*I, 0.005976910151783699 + 0.*I, 0.009318787546397369 + 0.*I, 0.012633625486002666 + 0.*I, 0.0024006447908009325 + 0.*I, 0.006971758588408816 + 0.*I, 0.00312722651800712 + 0.*I, 0.001428253701996063 + 0.*I, 0.001119494384199671 + 0.*I}
{0.013270955249788942 + 0.*I, 0.0019942910803871783 + 0.*I, 0.02028106125000484 + 0.*I, 0.0147495290161892 + 0.*I, 0.04214707118181949 + 0.*I, 0.005976910151783699 + 0.*I, 0.009318787546397369 + 0.*I, 0.012633625486002666 + 0.*I, 0.0024006447908009325 + 0.*I, 0.006971758588408816 + 0.*I, 0.00312722651800712 + 0.*I, 0.001428253701996063 + 0.*I, 0.001119494384199671 + 0.*I}
{0.013270955249788942 + 0.*I, 0.0019942910803871783 + 0.*I, 0.02028106125000484 + 0.*I, 0.0147495290161892 + 0.*I, 0.04214707118181949 + 0.*I, 0.005976910151783699 + 0.*I, 0.009318787546397369 + 0.*I, 0.012633625486002666 + 0.*I, 0.0024006447908009325 + 0.*I, 0.006971758588408816 + 0.*I, 0.00312722651800712 + 0.*I, 0.001428253701996063 + 0.*I, 0.001119494384199671 + 0.*I}
{0.013270955249788942 + 0.*I, 0.0019942910803871783 + 0.*I, 0.02028106125000484 + 0.*I, 0.0147495290161892 + 0.*I, 0.04214707118181949 + 0.*I, 0.005976910151783699 + 0.*I, 0.009318787546397369 + 0.*I, 0.012633625486002666 + 0.*I, 0.0024006447908009325 + 0.*I, 0.006971758588408816 + 0.*I, 0.00312722651800712 + 0.*I, 0.001428253701996063 + 0.*I, 0.001119494384199671 + 0.*I}
{0.013270955249788942 + 0.*I, 0.0019942910803871783 + 0.*I, 0.02028106125000484 + 0.*I, 0.0147495290161892 + 0.*I, 0.04214707118181949 + 0.*I, 0.005976910151783699 + 0.*I, 0.009318787546397369 + 0.*I, 0.012633625486002666 + 0.*I, 0.0024006447908009325 + 0.*I, 0.006971758588408816 + 0.*I, 0.00312722651800712 + 0.*I, 0.001428253701996063 + 0.*I, 0.001119494384199671 + 0.*I}
{0.013270955249788942 + 0.*I, 0.0019942910803871783 + 0.*I, 0.02028106125000484 + 0.*I, 0.0147495290161892 + 0.*I, 0.04214707118181949 + 0.*I, 0.005976910151783699 + 0.*I, 0.009318787546397369 + 0.*I, 0.012633625486002666 + 0.*I, 0.0024006447908009325 + 0.*I, 0.006971758588408816 + 0.*I, 0.00312722651800712 + 0.*I, 0.001428253701996063 + 0.*I, 0.001119494384199671 + 0.*I}
{0.013270955249788942 + 0.*I, 0.0019942910803871783 + 0.*I, 0.02028106125000484 + 0.*I, 0.0147495290161892 + 0.*I, 0.04214707118181949 + 0.*I, 0.005976910151783699 + 0.*I, 0.009318787546397369 + 0.*I, 0.012633625486002666 + 0.*I, 0.0024006447908009325 + 0.*I, 0.006971758588408816 + 0.*I, 0.00312722651800712 + 0.*I, 0.001428253701996063 + 0.*I, 0.001119494384199671 + 0.*I}
{0.013270955249788942 + 0.*I, 0.0019942910803871783 + 0.*I, 0.02028106125000484 + 0.*I, 0.0147495290161892 + 0.*I, 0.04214707118181949 + 0.*I, 0.005976910151783699 + 0.*I, 0.009318787546397369 + 0.*I, 0.012633625486002666 + 0.*I, 0.0024006447908009325 + 0.*I, 0.006971758588408816 + 0.*I, 0.00312722651800712 + 0.*I, 0.001428253701996063 + 0.*I, 0.001119494384199671 + 0.*I}
{0.013270955249788942 + 0.*I, 0.0019942910803871783 + 0.*I, 0.02028106125000484 + 0.*I, 0.0147495290161892 + 0.*I, 0.04214707118181949 + 0.*I, 0.005976910151783699 + 0.*I, 0.009318787546397369 + 0.*I, 0.012633625486002666 + 0.*I, 0.0024006447908009325 + 0.*I, 0.006971758588408816 + 0.*I, 0.00312722651800712 + 0.*I, 0.001428253701996063 + 0.*I, 0.001119494384199671 + 0.*I}
{0.013357754352605333 + 0.*I, 0.0021900215166015258 + 0.*I, 0.020523018140394814 + 0.*I, 0.013877612328205837 + 0.*I, 0.041688283486807094 + 0.*I, 0.006141726794606228 + 0.*I, 0.009476168989386302 + 0.*I, 0.012438856464602745 + 0.*I, 0.0024796724042097655 + 0.*I, 0.006980339142409476 + 0.*I, 0.0029576657392060834 + 0.*I, 0.0016543181432016052 + 0.*I, 0.0012025277711880113 + 0.*I}
{0.013357754352605333 + 0.*I, 0.0021900215166015258 + 0.*I, 0.020523018140394814 + 0.*I, 0.013877612328205837 + 0.*I, 0.041688283486807094 + 0.*I, 0.006141726794606228 + 0.*I, 0.009476168989386302 + 0.*I, 0.012438856464602745 + 0.*I, 0.0024796724042097655 + 0.*I, 0.006980339142409476 + 0.*I, 0.0029576657392060834 + 0.*I, 0.0016543181432016052 + 0.*I, 0.0012025277711880113 + 0.*I}
{0.013357754352605333 + 0.*I, 0.0021900215166015258 + 0.*I, 0.020523018140394814 + 0.*I, 0.013877612328205837 + 0.*I, 0.041688283486807094 + 0.*I, 0.006141726794606228 + 0.*I, 0.009476168989386302 + 0.*I, 0.012438856464602745 + 0.*I, 0.0024796724042097655 + 0.*I, 0.006980339142409476 + 0.*I, 0.0029576657392060834 + 0.*I, 0.0016543181432016052 + 0.*I, 0.0012025277711880113 + 0.*I}
