{0. + 0.*I, 1. + 0.*I, 1. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.011954279354361995 + 0.*I, 0.9640643756061299 + 0.*I, 0.9640643290362269 + 0.*I, 0.01191801764504996 + 0.*I, 0.00003625936611195701 + 0.*I, 4.887608395787168*^-8 + 0.*I, 3.7021052889940613*^-11 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 0. + 0.*I, 3.996802888650563*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 0. + 0.*I, 3.996802888650563*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I}
{0.014193801337158083 + 0.*I, 0.9573156149163279 + 0.*I, 0.9573155364562698 + 0.*I, 0.014142535376954977 + 0.*I, 0.00005126207152605921 + 0.*I, 8.227451198106194*^-8 + 0.*I, 7.41769978773732*^-11 + 0.*I, 4.207745263329343*^-14 + 0.*I, 8.881784197001252*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 0. + 0.*I, 9.992007221626407*^-16 + 0.*I, 0. + 0.*I, 9.992007221626407*^-16 + 0.*I, 0. + 0.*I, 0. + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 9.992007221626407*^-16 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 9.992007221626407*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I, 8.881784197001252*^-16 + 0.*I}
{0.016616266276636035 + 0.*I, 0.9500095173338589 + 0.*I, 0.95000939059222 + 0.*I, 0.01654579103375697 + 0.*I, 0.00007046903513396872 + 0.*I, 1.3280869493037526*^-7 + 0.*I, 1.4056500408088366*^-10 + 0.*I, 9.01501095995627*^-14 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 0. + 0.*I, 3.996802888650563*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 0. + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I, 4.884981308350688*^-15 + 0.*I}
{0.01921876517824006 + 0.*I, 0.9421533624594318 + 0.*I, 0.9421531649304129 + 0.*I, 0.019124170481840008 + 0.*I, 0.00009458511232496303 + 0.*I, 2.0685886803484266*^-7 + 0.*I, 2.540090360270142*^-10 + 0.*I, 1.9606538614880265*^-13 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 0. + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 3.108624468950438*^-15 + 0.*I, 0. + 0.*I, 3.108624468950438*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I}
{0.021998172424991025 + 0.*I, 0.93375497319235 + 0.*I, 0.9337546747006429 + 0.*I, 0.021873794446311986 + 0.*I, 0.0001243636057169928 + 0.*I, 3.1242367393158327*^-7 + 0.*I, 4.4055392667274873*^-10 + 0.*I, 3.9013237085327996*^-13 + 0.*I, 5.995204332975845*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 0. + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 8.104628079763641*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 0. + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.104628079763641*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I}
{0.02495114943127196 + 0.*I, 0.924822706862689 + 0.*I, 0.924822267771992 + 0.*I, 0.02479052394151404 + 0.*I, 0.00016060447766996774 + 0.*I, 4.5936472004015627*^-7 + 0.*I, 7.372950028283753*^-10 + 0.*I, 7.550626790475689*^-13 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 0. + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I, 2.8865798640254066*^-15 + 0.*I}
{0.02807414854502499 + 0.*I, 0.9153654457610809 + 0.*I, 0.91536481493215 + 0.*I, 0.027869966064950954 + 0.*I, 0.00020415244679505837 + 0.*I, 6.596650720114283*^-7 + 0.*I, 1.1957570489329326*^-9 + 0.*I, 1.3860024239420454*^-12 + 0.*I, 1.1102230246251565*^-15 + 0.*I, 1.1102230246251565*^-15 + 0.*I, 1.1102230246251565*^-15 + 0.*I, 1.1102230246251565*^-15 + 0.*I, 1.1102230246251565*^-15 + 0.*I, 0. + 0.*I, 9.992007221626407*^-16 + 0.*I, 1.1102230246251565*^-15 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 1.0026761716000046*^-15 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 0. + 0.*I, 9.992007221626407*^-16 + 0.*I, 0. + 0.*I, 1.1102230246251565*^-15 + 0.*I, 1.1102230246251565*^-15 + 0.*I, 1.1102230246251565*^-15 + 0.*I, 1.1102230246251565*^-15 + 0.*I, 1.1102230246251565*^-15 + 0.*I, 1.1102230246251565*^-15 + 0.*I, 1.1102230246251565*^-15 + 0.*I, 8.881784197001252*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 0. + 0.*I, 0. + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 0. + 0.*I, 1.9984014443252814*^-15 + 0.*I, 9.992007221626407*^-16 + 0.*I, 9.992007221626407*^-16 + 0.*I, 1.1102230246251565*^-15 + 0.*I, 9.992007221626407*^-16 + 0.*I, 0. + 0.*I, 1.1102230246251565*^-15 + 0.*I, 1.1102230246251565*^-15 + 0.*I, 1.1102230246251565*^-15 + 0.*I, 1.1102230246251565*^-15 + 0.*I}
{0.03136341719342095 + 0.*I, 0.9053925870774419 + 0.*I, 0.905391699562501 + 0.*I, 0.03110748014673192 + 0.*I, 0.00025589497207600953 + 0.*I, 9.277010269981288*^-7 + 0.*I, 1.8860879524851266*^-9 + 0.*I, 2.4530377729092834*^-12 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 0. + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 0. + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I}
{0.03481500226720102 + 0.*I, 0.8949140322608671 + 0.*I, 0.8949128067218269 + 0.*I, 0.03449818424574802 + 0.*I, 0.0003167601281489629 + 0.*I, 1.2805261380144373*^-6 + 0.*I, 2.902039053509497*^-9 + 0.*I, 4.210076731681056*^-12 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 0. + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 0. + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I}
{0.03842475473834594 + 0.*I, 0.8839401758135099 + 0.*I, 0.883938511652273 + 0.*I, 0.03803696198356599 + 0.*I, 0.00038771437560602967 + 0.*I, 1.7381665939897315*^-6 + 0.*I, 4.36684299831569*^-9 + 0.*I, 7.016054404118677*^-12 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 9.992007221626407*^-16 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 9.992007221626407*^-16 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I}
{0.042188334505456886 + 0.*I, 0.8724818935319609 + 0.*I, 0.8724796677220309 + 0.*I, 0.041718469706457095 + 0.*I, 0.0004697602304170045 + 0.*I, 2.323927008052173*^-6 + 0.*I, 6.4401659560786576*^-9 + 0.*I, 1.1411982470121982*^-11 + 0.*I, 2.609024107869118*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 0. + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 9.992007221626407*^-16 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I}
{0.046101215461169076 + 0.*I, 0.860550530210355 + 0.*I, 0.8605475938197049 + 0.*I, 0.04553714396548791 + 0.*I, 0.000563933836616015 + 0.*I, 3.064705512034749*^-6 + 0.*I, 9.326104999374252*^-9 + 0.*I, 1.8133050616597757*^-11 + 0.*I, 3.297362383136714*^-14 + 0.*I, 8.881784197001252*^-15 + 0.*I, 8.881784197001252*^-15 + 0.*I, 8.881784197001252*^-15 + 0.*I, 8.881784197001252*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 0. + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.881784197001252*^-15 + 0.*I, 8.881784197001252*^-15 + 0.*I, 8.881784197001252*^-15 + 0.*I, 8.881784197001252*^-15 + 0.*I, 8.881784197001252*^-15 + 0.*I, 8.881784197001252*^-15 + 0.*I, 8.881784197001252*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 9.453208419344605*^-16 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.881784197001252*^-15 + 0.*I, 8.881784197001252*^-15 + 0.*I, 8.881784197001252*^-15 + 0.*I, 8.881784197001252*^-15 + 0.*I}
{0.050158690775280006 + 0.*I, 0.84815788681991 + 0.*I, 0.848154061216171 + 0.*I, 0.04948720930431105 + 0.*I, 0.0006713024467889238 + 0.*I, 3.991317210072509*^-6 + 0.*I, 1.3282487998367287*^-8 + 0.*I, 2.8230973114773402*^-11 + 0.*I, 4.796163466380676*^-14 + 0.*I, 6.88338275267597*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 0. + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 9.992007221626407*^-16 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I, 6.88338275267597*^-15 + 0.*I}
