t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13,mx_14,mx_15
0.79,-0.9955287190728839,0.012090458052358666,-0.041988858690670726,-0.9746009235212795,-0.9997685941823617,-0.9999340170616913,-0.9999334318457255,-0.9999545445112953,-0.9999681345912143,-0.99995485249506,-0.9999444002704941,-0.9996078044066419,-0.9448191258635568,0.9421709031074212,-0.9976121142398237,-0.9999047764272504
0.8,-0.9960781381204993,0.02366074371056207,-0.05429422099540329,-0.973377202626753,-0.9997894089703465,-0.9999853985841114,-0.9999640883692332,-0.9999483908998786,-0.9999576650167992,-0.9999612525922468,-0.9999474179598209,-0.9996010402322396,-0.9422500815729375,0.9382127714914303,-0.996242231778157,-0.9999703123952512
0.81,-0.9967240591353256,0.037842805678296156,-0.0688527197553487,-0.9723021571136038,-0.9997905574352604,-0.9999512962207145,-0.9999815271362575,-0.9999727850583416,-0.9999561112498577,-0.9999620430463478,-0.9999620682645128,-0.999656602789546,-0.940036267006023,0.9342667165474791,-0.9944672717010612,-0.9999177859071211
0.8200000000000001,-0.9974158221984668,0.05421134168867642,-0.0854074385542648,-0.9714245685563637,-0.9997851862892284,-0.9999319759242945,-0.9999479258063108,-0.9999718048309826,-0.999967669604966,-0.999954452482059,-0.9999500349561143,-0.9996481401924753,-0.938104971765721,0.9304086722045899,-0.9925348535043811,-0.9999484330481014
0.8300000000000001,-0.9981573850836328,0.0722409935066524,-0.10342270107510478,-0.970713602235809,-0.9998326472397898,-0.9999753866159281,-0.9999440496184758,-0.9999483560936054,-0.9999662493580228,-0.9999572339136799,-0.9999481185250687,-0.9996681850725065,-0.936545641875714,0.9267135322187956,-0.9903771612684954,-0.9999404552365322
0.84,-0.9987796422027845,0.09150220112209984,-0.12250100821831353,-0.9701977957292078,-0.9998103650063459,-0.9999611227784296,-0.9999748915090921,-0.9999556879979321,-0.9999543961382529,-0.9999641401121991,-0.9999608213862272,-0.9997030703985901,-0.9353652180122051,0.9232591150167518,-0.9880841288642142,-0.9999254634059221
0.85,-0.9993767560078293,0.11130121349148846,-0.14210740456521068,-0.9698940986097866,-0.9998215918162628,-0.9999378095586342,-0.9999689317497348,-0.9999762686597015,-0.9999591038911713,-0.9999581994106285,-0.9999541429538271,-0.9996849910126574,-0.9345338889090473,0.9201208803762593,-0.9857787855902768,-0.9999635290413698
0.86,-0.9997277518845756,0.1312243336075383,-0.16170991352696998,-0.969729827354738,-0.9998470888147338,-0.9999654490465778,-0.9999439285677058,-0.9999638515012688,-0.9999705389793634,-0.9999533320684126,-0.9999502340288405,-0.9997186460502292,-0.9341431839906671,0.9173714683323104,-0.9833804917447141,-0.9999099201771338
0.87,-0.9999709802157727,0.15054391894585767,-0.1808425018802227,-0.9697943020986319,-0.9998323931563002,-0.9999631512877816,-0.9999555893170232,-0.999947319815726,-0.9999625263692209,-0.9999613699067168,-0.9999578442560454,-0.9997130336329099,-0.9341059823119322,0.9150792221633438,-0.9811662648147002,-0.9999766285124546
0.88,-0.9999246659424715,0.16886512986818283,-0.19890462779530768,-0.9700010995030982,-0.9998492376801672,-0.9999458629175029,-0.999974747771615,-0.9999632638157944,-0.9999524147233458,-0.9999634606727389,-0.9999549805157714,-0.9997161635075288,-0.9344915627064846,0.9133055116983595,-0.9789409034503815,-0.999905812567895
0.89,-0.9997121759373799,0.18557138582237923,-0.21551691513147533,-0.9703674634554194,-0.9998352483850372,-0.9999598627014623,-0.9999603955171956,-0.9999752069619399,-0.9999636754004988,-0.9999544201747281,-0.9999526061508516,-0.999721529481242,-0.935268387875353,0.9121036713304719,-0.9770392855944323,-0.9999727695270693
0.9,-0.9992683172013255,0.20028913317885919,-0.23012201232351587,-0.9708947873307393,-0.9998609738564909,-0.99996037135816,-0.9999456209827772,-0.9999572213389971,-0.9999715187669798,-0.9999553094759407,-0.9999551010642369,-0.9997065430460339,-0.9364024743150307,0.9115180818119,-0.9752499692131701,-0.9999120883191217
0.91,-0.9986534109343154,0.21262312782199377,-0.24241205372687902,-0.9715648219545253,-0.9998413777611164,-0.9999507024047908,-0.9999617903398043,-0.9999499335935909,-0.999957342379598,-0.9999645536199133,-0.9999525693401172,-0.999716378756524,-0.9379425247968698,0.911580962132943,-0.9738484871302517,-0.9999520950448083
0.92,-0.9979483593194669,0.22223772708634326,-0.2519884263856802,-0.972318641420596,-0.9998267641212799,-0.9999580072129297,-0.9999733252929623,-0.9999687934972209,-0.9999526760084052,-0.9999606921131119,-0.9999534838687388,-0.9996873843346491,-0.9397899498824405,0.9123141859185118,-0.9727056713946449,-0.9999243595386424
0.93,-0.9971317169462448,0.2290009197177513,-0.258599767476544,-0.9732563491719138,-0.9998682635486774,-0.9999579942927713,-0.9999546291672377,-0.999971733017889,-0.9999690518483486,-0.9999520879752453,-0.9999537984470136,-0.9996901446160531,-0.9419903399897593,0.9137254427971941,-0.971944753721496,-0.9999224386116542
0.9400000000000001,-0.9963979692071955,0.2326509806645864,-0.26207995485278507,-0.9742394198418065,-0.9998137594823716,-0.9999512548929407,-0.9999466526569679,-0.9999529087783119,-0.9999695404710931,-0.9999592473075015,-0.9999485999042333,-0.9996758265128033,-0.9444816775189022,0.9158097669104811,-0.9715773733108832,-0.99993740015359
0.9500000000000001,-0.995660416239952,0.23328698211695698,-0.262247038677311,-0.9753291968310447,-0.9998270135840549,-0.9999556474198987,-0.9999685298126681,-0.9999540659693527,-0.9999518702746857,-0.9999664259152785,-0.9999516887983753,-0.9996469774260678,-0.9472256590568077,0.9185491249365707,-0.9715397660152243,-0.9998960938566142
0.96,-0.9951454300869984,0.23077236775072746,-0.2591749747916511,-0.9765628897235376,-0.9998391312728033,-0.9999587452688302,-0.999970900883626,-0.9999722400086365,-0.9999561063457453,-0.9999559959700657,-0.9999537508786209,-0.9996543139116993,-0.9502355235379775,0.9219101043773364,-0.9719805088896752,-0.9999469058988876
0.97,-0.9947447770225292,0.22535534804365553,-0.25279996884708367,-0.9777690790385729,-0.9997991026113492,-0.999951373380056,-0.9999465753618871,-0.9999672561272006,-0.9999736022505792,-0.9999519134871183,-0.9999454037518152,-0.999620118048643,-0.9534081960848682,0.925849106549501,-0.9726826164483121,-0.9998842058086969
0.98,-0.9946205143349975,0.217076467421227,-0.24338247412059547,-0.9791645834620274,-0.9998129582103443,-0.9999493007760741,-0.9999522192045552,-0.9999503509507012,-0.9999642038609109,-0.9999653705568564,-0.9999474013749675,-0.9996141506259052,-0.9567694056717349,0.9303062108769786,-0.9738685650763668,-0.9999502831517951
0.99,-0.9946948850423057,0.20624140150289075,-0.23104160102457777,-0.9805349283798986,-0.9998004035483671,-0.9999603381163948,-0.9999759595021782,-0.9999590009273039,-0.9999483131739024,-0.9999645775392731,-0.9999537895807883,-0.9996041605422108,-0.9602400929525079,0.9352137225199035,-0.9752541704250784,-0.999891601406
1.0,-0.9949960984409313,0.19310091826283876,-0.21614285234549352,-0.9820008586891603,-0.999798365894486,-0.999956068942448,-0.9999610419454187,-0.9999739930657779,-0.999962569668542,-0.9999497773941555,-0.9999447780027396,-0.99958259163348,-0.9637808917544599,0.9404900416653608,-0.977040255780087,-0.9999468145247681
