t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13,mx_14,mx_15
8.3,-0.10100623168805735,-0.13374280121985155,-0.08029787217306446,-0.17433925843440848,-0.17430706317354036,-0.18402340816955856,-0.21217267835337508,-0.18041577060863265,-0.2174123056514884,-0.1814529840262154,-0.1807631408598936,-0.16295932785220402,-0.16750332883521435,-0.05860193125354088,-0.10006798335493634,-0.09952457726621095
8.4,-0.10706125835466392,-0.12825376503323058,-0.0765141756742134,-0.17319908034285852,-0.17279666388226836,-0.18937061627528026,-0.20660851024011878,-0.17855908703212856,-0.21550228998406307,-0.18100461156022488,-0.1851902091234447,-0.15740842022102636,-0.16709552236489614,-0.055082431619041895,-0.08656235772119886,-0.1077865119286528
8.5,-0.11134130493234186,-0.12336316728323456,-0.0763387503054495,-0.17183421932236176,-0.1758594096205867,-0.19530340161390605,-0.19869256964672144,-0.17738796081973127,-0.2120741551853648,-0.17865789673435833,-0.18594897965158516,-0.1511425382693625,-0.1676472306425163,-0.052105448300052794,-0.07802388950565187,-0.11633103463387998
8.6,-0.11365088827276666,-0.12047379924350245,-0.07959767459471767,-0.1703327844832501,-0.18254108098107272,-0.20023575559062,-0.18838227752045045,-0.17586973078482493,-0.20667178276358641,-0.1744089809613636,-0.18319325886969529,-0.14466229070246078,-0.16883321839242452,-0.049865259486932864,-0.07520305867750038,-0.12448105666648443
8.700000000000001,-0.11386628255123166,-0.12033851135853943,-0.0853031913946356,-0.16883624549659426,-0.19137123500122533,-0.20261705259797425,-0.17608634838671838,-0.17344313083214477,-0.19955272644834757,-0.1687522705409095,-0.1778010655544652,-0.13861996342879457,-0.16958407003965884,-0.04779795708274919,-0.07785936293024281,-0.13145914083638943
8.8,-0.1118558599895214,-0.12295507211173375,-0.09195403791699602,-0.16740099121728222,-0.2007741880867163,-0.20165807423768412,-0.163000916993802,-0.17035835442386307,-0.19168298929672778,-0.1625339835331192,-0.17115345240338045,-0.13376638984026304,-0.1686360212919765,-0.04539185520033832,-0.08501298292185108,-0.13650567979819753
8.9,-0.10754243946106302,-0.12767574893810812,-0.09791195835576004,-0.16596103699998152,-0.20937369203219797,-0.19764078439671692,-0.15092577081345515,-0.16739443669868465,-0.18425503147343314,-0.15662144247509396,-0.16475226480142077,-0.13091756359156098,-0.16526471933154757,-0.042858904896903874,-0.09522860659276895,-0.13901241296472883
9.0,-0.10100992804267328,-0.13337414412107507,-0.10167324280549998,-0.16436076396717036,-0.21611622028475752,-0.1916169804060552,-0.1415805126092924,-0.1651695710803745,-0.1779457146659605,-0.15141257092858426,-0.15961350289932186,-0.13071367501054848,-0.15959984160366994,-0.04108651773832951,-0.10674938327138765,-0.13860273625581537
9.1,-0.09256086098788048,-0.13869250579509873,-0.1020744161406992,-0.16244666920875142,-0.22032122157755632,-0.18480759578126502,-0.13592992023089287,-0.1636117629119171,-0.17243272448094119,-0.1465536883391366,-0.15581417994213972,-0.13328475108960483,-0.15242136156782607,-0.041008451612628075,-0.11757136618588165,-0.13514468252102385
9.200000000000001,-0.08269955829636354,-0.14240127765223942,-0.09849595111506684,-0.1601868582430825,-0.22172284081471816,-0.17815596410080428,-0.13401318281309657,-0.16203420054585074,-0.16664714568804695,-0.14122776553738928,-0.15260502525416525,-0.13812140721037017,-0.14478718521148642,-0.043009711511087644,-0.12571187666714384,-0.12874794086244437
9.3,-0.07204238556382953,-0.1437075800651169,-0.0909836187471391,-0.15769819365004545,-0.22040541539548256,-0.17219511691254213,-0.13525171716445925,-0.15975990207196394,-0.15970023150823695,-0.134857977621132,-0.14898858125828168,-0.14417292621096106,-0.1377698344629738,-0.046769944740976406,-0.12970743457559047,-0.1197738116218302
9.4,-0.0611880992215495,-0.14238153701786055,-0.08024521346450789,-0.15511786682519457,-0.2166068463270187,-0.16711917236666118,-0.13885108424389653,-0.15680821692607927,-0.15182156875623787,-0.127642188836859,-0.14427385548258786,-0.1500020357432844,-0.13229261030663383,-0.05146893892024561,-0.12909068519860098,-0.10883256967445029
9.5,-0.05063629272726529,-0.13879089030534958,-0.06759955214293203,-0.1524466546397435,-0.2105803434515809,-0.16292851228455177,-0.14403479547020476,-0.1541221901597114,-0.14460994910311367,-0.1205229671304823,-0.13826346254450425,-0.1539898101316186,-0.12899018384158525,-0.05607973801024356,-0.12457578556500098,-0.09673841079338033
9.600000000000001,-0.04079929107235698,-0.13389889454662637,-0.05488593157491565,-0.14953470613321684,-0.2026889584365766,-0.15957872308448812,-0.15007530568952718,-0.1531520823376646,-0.14040695957619279,-0.11469632632449325,-0.13111851145066905,-0.15467193179708202,-0.12811748339268014,-0.059629718711412434,-0.11786232700755121,-0.08441741321538362
9.700000000000001,-0.032036439479135065,-0.12905593605579752,-0.04422423388266703,-0.14623721989360203,-0.1936318312115815,-0.1570416116643579,-0.15614911026836228,-0.1550233602423106,-0.14113494228209508,-0.11101769354196771,-0.12316456141793983,-0.15115597651245385,-0.12956697564248343,-0.06144659177398952,-0.11113025424102072,-0.07278211695509997
9.8,-0.024631199049445093,-0.1254899047563554,-0.03758059141588998,-0.14262912726984586,-0.18453472435702728,-0.15524608414111923,-0.16116608458210385,-0.15983296264527422,-0.14726534393411073,-0.10963019791223994,-0.11485173263615672,-0.14349250673554956,-0.1329991021420505,-0.06136948314557729,-0.10641152020155548,-0.0626063758972397
9.9,-0.018742230369489264,-0.12372742077602972,-0.03622110110204074,-0.13907612335440975,-0.17674679407886223,-0.15402819040558055,-0.1638513818689748,-0.16656417268697807,-0.1575039653918587,-0.10998660008765171,-0.10686834444018883,-0.13282577381208782,-0.13796153901224945,-0.05982224388976185,-0.10503445641011114,-0.054436035127754356
10.0,-0.014406941539075584,-0.12332153923287355,-0.04022737372326022,-0.13600645086764554,-0.17140156560321929,-0.15321092681995108,-0.16317127707423215,-0.17359153412050848,-0.16926132185964768,-0.11124120161102531,-0.1002259176528573,-0.12112446247576211,-0.14383326222871323,-0.05768892853244355,-0.10725547423703417,-0.048534498044726065
